Epoch,Train_Loss,Train_Data_Loss,Train_Phys_Loss,Val_Loss,Val_MAE,Val_Event_MAE_Catalog,validation_station_mae_catalog,validation_event_mae_catalog,window_mw_mean,LR,seed
20,0.2650247330925488,0.0749439503976845,0.2861833410613131,0.4183759061210358,5.969672654101683e+18,0.2888275782267253,0.382087996187766,0.2888275782267253,7.805820993243846,2.0816937636766182e-06,42
21,0.2838094511604945,0.084662484512711,0.2958644324865967,0.3295074872371862,5.012965675429957e+18,0.337579607963562,0.3256227702837888,0.337579607963562,7.715170488229247,0.0001,42
22,0.292559349836908,0.082402505656006,0.3067375956573528,0.6270512043093353,8.010493127770766e+18,0.3245828946431477,0.4835399105944441,0.3245828946431477,7.941709993131492,9.972883382072954e-05,42
23,0.2950888440941147,0.0856247317497602,0.3052447609193167,0.2920674085617065,4.322304359921032e+18,0.357919971148173,0.289539161818979,0.357919971148173,7.653674010204093,9.89183062363234e-05,42
24,0.2998517751693725,0.0835314341991708,0.3128715689906289,0.4282014893843989,3.76904410171204e+18,0.5241568883260092,0.4726088100484668,0.5241568883260092,7.102275418593744,9.757729755661012e-05,42
25,0.3017645527974384,0.0859005558983038,0.3120666453583752,0.5478665962347535,6.746052389166566e+18,0.2668489217758178,0.4406774674830415,0.2668489217758178,7.89678974964159,9.572050015330874e-05,42
26,0.2982164983356887,0.0854004844940278,0.3085850823310114,0.230213210053508,4.004154980574636e+18,0.3608960310618083,0.2424736493371527,0.3608960310618083,7.610949112160858,9.336825748732972e-05,42
27,0.279600463534091,0.0826850192366505,0.2932467313443991,0.327137332593379,4.801074263400551e+18,0.2842667897542317,0.3231674117357742,0.2842667897542317,7.768325341656603,9.05463412215599e-05,42
28,0.244298860057774,0.0722778696728429,0.2680688295907054,0.6158671528769181,7.993022272587948e+18,0.2894526720046997,0.4881211310758719,0.2894526720046997,7.9749955040457,8.728566886113102e-05,42
29,0.2637337320572277,0.0786094763321393,0.2828797475912414,0.4668647453122075,6.066190250060569e+18,0.2802235682805379,0.4120698167604181,0.2802235682805379,7.86474627978064,8.362196501476348e-05,42
30,0.2383866398548655,0.0691185289718318,0.2654285681609052,0.3637330665716676,4.826686277396875e+18,0.2340471744537353,0.3448915652630041,0.2340471744537353,7.735341074220803,7.959536998847742e-05,42
31,0.2284254318681256,0.0655259144336018,0.258955758856454,0.4300868727701127,5.641243186173761e+18,0.2344197829564412,0.3823961848100739,0.2344197829564412,7.8518817328551425,7.525e-05,42
32,0.2269670875106955,0.0624958998104091,0.2601283083237848,0.250075949681714,3.754829546360516e+18,0.2343029578526815,0.273844966973959,0.2343029578526815,7.612985480526637,7.063346383225212e-05,42
33,0.2366314547134354,0.0686824551355653,0.2642743887879095,0.5930292552896679,7.683463145853732e+18,0.2500499486923218,0.4745677811147921,0.2500499486923218,7.964051206015685,6.57963412215599e-05,42
34,0.2124447182765659,0.0614556934067086,0.2471051306294917,0.6139483117736508,8.096851551843908e+18,0.2713926633199056,0.4779150026261539,0.2713926633199056,7.926889445215063,6.079162869547908e-05,42
35,0.2138803907410056,0.0585041009055427,0.2512054666524568,0.4432878879153675,6.182495426437996e+18,0.2678507169087727,0.3908767443601326,0.2678507169087727,7.819849200312866,5.567415893174885e-05,42
36,0.2075891956703549,0.0572891735427239,0.2461159339172556,0.4566162589419583,6.120290718804567e+18,0.2068783044815063,0.3906330356683432,0.2068783044815063,7.834063450851782,5.0500000000000015e-05,42
37,0.1995392018583115,0.054241870812765,0.2409892019228357,0.4768789945161931,6.584341228387415e+18,0.2352583805720011,0.4086782344253608,0.2352583805720011,7.817420067808553,4.532584106825116e-05,42
38,0.2031407742548704,0.0551454870919132,0.2437452272956443,0.5222876526315116,6.895509764034152e+18,0.251625378926595,0.4330007826800838,0.251625378926595,7.879522034940163,4.020837130452091e-05,42
39,0.1965100037574237,0.0519351976218159,0.2403737337093332,0.7164491086262759,9.51953506891544e+18,0.2455564737319946,0.5108529933364937,0.2455564737319946,7.994509538727491,3.5203658778440106e-05,42
40,0.1969084739685058,0.0533972272982984,0.2390180700878147,0.7464348254182414,1.031414602815502e+19,0.2477670907974243,0.5233747456640406,0.2477670907974243,8.006248501918776,3.0366536167747906e-05,42
41,0.1892866722211755,0.0503473950340697,0.2345545335079194,0.6161190421057389,8.248463535613938e+18,0.2212470769882202,0.4612486715274007,0.2212470769882202,7.918768807911552,2.5750000000000013e-05,42
42,0.1804897044396838,0.0478252506461636,0.2288844413864731,0.6834543566532734,8.99658169990901e+18,0.2464510599772135,0.4907954947296279,0.2464510599772135,7.919678003798686,2.1404630011522583e-05,42
43,0.1850036331126104,0.0471503057986398,0.2335553557194512,0.6615563035011292,8.902664749713085e+18,0.2124281724294026,0.4801606789832692,0.2124281724294026,7.93580290661799,1.7378034985236535e-05,42
44,0.1815916555949193,0.0471884302475859,0.2304312497050034,0.8209599906019032,1.0880037347749722e+19,0.2223260005315145,0.5391869908491058,0.2223260005315145,8.011995976281273,1.3714331138868997e-05,42
45,0.1790899158941294,0.0480317166354818,0.2270726371220871,0.7210864598441017,9.683631943121777e+18,0.2193580865859985,0.5032343714761093,0.2193580865859985,7.974521061764705,1.0453658778440109e-05,42
46,0.178703709873262,0.0466030119059481,0.2281526077675474,0.862139218056683,1.1364543980265165e+19,0.226433515548706,0.5471723282818303,0.226433515548706,8.020553710749331,7.631742512670284e-06,42
47,0.1759507666374075,0.0465345088313763,0.2251661021399153,0.8860099459977427,1.1754194018961474e+19,0.2244900862375895,0.5495184654612177,0.2244900862375895,8.019410749187385,5.279499846691251e-06,42
48,0.1775985134721995,0.0466751514211943,0.2266536853271013,0.703624343658242,9.440207720938656e+18,0.2131352424621582,0.4928166085829115,0.2131352424621582,7.950980440918106,3.4227024433899e-06,42
49,0.1806034950147879,0.0470175431488088,0.2292919881119744,0.7038234922650684,9.418576510978148e+18,0.2139255205790201,0.4940044976136075,0.2139255205790201,7.953407159300663,2.0816937636766182e-06,42
50,0.1744632988472006,0.0461053590604142,0.2240660316222767,0.7810543104672111,1.0412437082133508e+19,0.2180630366007487,0.5214438288735702,0.2180630366007487,7.990046732094256,1.2711661792704663e-06,42
51,0.190310953821038,0.052750259853311,0.2333223022131023,0.8044113212102197,1.026239541791194e+19,0.2421483596165975,0.5344228188553198,0.2421483596165975,7.966451450313688,0.0001,42
52,0.1971658705935727,0.0515601011915122,0.2413561970360154,0.8198306338669473,1.1482258424855585e+19,0.2716612418492635,0.5459111217960648,0.2716612418492635,7.992814701234279,9.99321619703514e-05,42
53,0.1960272381415754,0.0512443583239039,0.2404493371872138,1.0352938485252483,1.389665571416397e+19,0.2911110719045003,0.6029526663468023,0.2911110719045003,8.081293732596086,9.972883382072954e-05,42
54,0.1957984337286901,0.0512392269260974,0.240957355070797,0.7170328003408662,1.0017808533675356e+19,0.2227269808451334,0.5044541722455902,0.2227269808451334,7.989431533043694,9.939057285945931e-05,42
55,0.1937970150141946,0.0507704655477182,0.2387912009694552,0.8907707558084497,1.1622903613400723e+19,0.3121542533238728,0.5790817748270762,0.3121542533238728,8.045258558384505,9.89183062363234e-05,42
56,0.2011265868468166,0.051075357475522,0.2459206403138839,0.5545072772043168,7.883887410909427e+18,0.1988184452056884,0.4496360103111096,0.1988184452056884,7.932880260484636,9.831332840130888e-05,42
57,0.2079610949976823,0.0532166146413237,0.2514578203139236,0.6636865459750051,8.736898945049967e+18,0.2727237145105998,0.5022603620862747,0.2727237145105998,7.990142715351464,9.757729755661012e-05,42
58,0.191868962415466,0.0476654626706716,0.2402439712815078,0.6488439160077561,8.498484196453901e+18,0.2703675031661987,0.4970907630407222,0.2703675031661987,7.935493005230822,9.671223111161148e-05,42
59,0.1954045968339493,0.0488892881172782,0.2418432884059175,0.8036546193965347,1.1050651337998248e+19,0.2823676268259684,0.5455813129921131,0.2823676268259684,8.002084740608797,9.572050015330874e-05,42
60,0.2012542512379711,0.0500459955783521,0.2471132924214618,0.5961389959927632,8.948405143427107e+18,0.2720044453938802,0.456900292982435,0.2720044453938802,7.880908536269525,9.46048229473242e-05,42
61,0.1837378549322204,0.0466203228202757,0.2332979369829838,0.5830451052285096,7.972281243019035e+18,0.2461663484573364,0.4693930672957758,0.2461663484573364,7.859301109485028,9.336825748732972e-05,42
62,0.1828551380102573,0.0462177180860179,0.2326183922265607,1.0750430541722764,1.3653235318084092e+19,0.2713642915089925,0.6141078247617713,0.2713642915089925,8.100746321571247,9.20141931132985e-05,42
63,0.1851702002358847,0.0456499280667013,0.2350484783843043,0.425495632293513,5.765938474463839e+18,0.2390082279841105,0.3775775165301267,0.2390082279841105,7.781978925781934,9.05463412215599e-05,42
64,0.1844615392693555,0.0448695968865552,0.2355827299983668,0.5440140278350077,7.504822543222807e+18,0.2160360018412272,0.4317080322402475,0.2160360018412272,7.868837037963183,8.896872509212006e-05,42
65,0.17574477275301,0.0419272988437943,0.2298658717262068,1.3986446547401326,1.9790957644929966e+19,0.2734236319859822,0.6397255953117337,0.2734236319859822,8.130338048721109,8.728566886113102e-05,42
66,0.1684184361402529,0.0393051743772589,0.2251877513350514,1.1077860690018522,1.4625562540744364e+19,0.2982099056243896,0.5874653204674144,0.2982099056243896,8.061028997994324,8.55017856687341e-05,42
67,0.1826656446424421,0.045878112597911,0.2333218509640059,1.3950492934795773,1.7997335587904709e+19,0.2744671106338501,0.6611119599620323,0.2744671106338501,8.15288286893357,8.362196501476348e-05,42
68,0.1637549496797619,0.0390378778450215,0.2206448127947606,0.6666086521918464,8.709895333915421e+18,0.236422061920166,0.490514644058296,0.236422061920166,7.949483937746741,8.165135935696696e-05,42
69,0.1763818142013634,0.0390169163533922,0.2329634618308308,0.9296715780758537,1.2213229453857671e+19,0.2468026876449585,0.5797221735453927,0.2468026876449585,8.03470831601609,7.959536998847742e-05,42
70,0.1754626535102973,0.040119078901241,0.2313371071958701,0.8231228183737784,1.093165936936835e+19,0.2476643721262613,0.5471310337562733,0.2476643721262613,8.016612538307772,7.745963223324384e-05,42
71,0.163726435462479,0.0371704328022027,0.2225121807170259,0.5918179197161721,7.86012403588921e+18,0.1924433310826619,0.4503471049492669,0.1924433310826619,7.906013591407126,7.525e-05,42
72,0.164564144259963,0.0370688209013891,0.2236972579834061,0.9183641418213268,1.1935107721362282e+19,0.2038348118464152,0.5651175794045487,0.2038348118464152,8.052708352093205,7.297252973710757e-05,42
73,0.1613853175246941,0.0355027183865479,0.2219189627052546,0.825070202083331,1.1086816849180508e+19,0.2367122570673624,0.5353823905568487,0.2367122570673624,7.9886038057472675,7.063346383225212e-05,42
74,0.155095893363401,0.0334378675007581,0.2176943577502805,0.7971841989611297,1.0690152340464802e+19,0.2149101098378499,0.5224737287102259,0.2149101098378499,8.010916645751406,6.823921350249237e-05,42
75,0.1594109401527431,0.032999082827926,0.2225432252341485,0.8215012323161411,1.099910493122412e+19,0.2212407986323038,0.5157100523533843,0.2212407986323038,7.9799200643873,6.57963412215599e-05,42
76,0.1660958271602104,0.035050868540505,0.2267150734369959,1.381395799162142,1.8549779850708435e+19,0.3282360235850016,0.6706765392970612,0.3282360235850016,8.169087358654346,6.331154273257477e-05,42
77,0.1752253675354733,0.0368078712030035,0.2344453431276378,1.0071709589038729,1.4570557376083069e+19,0.2628084818522135,0.5666870236931361,0.2628084818522135,8.04842277492643,6.079162869547908e-05,42
78,0.1547614250671909,0.0319788124965497,0.2185885153982262,0.7056010905402659,9.357275039820577e+18,0.2047033309936523,0.4801134400303588,0.2047033309936523,7.934636650598637,5.824350601949144e-05,42
79,0.1563267257723447,0.0318885223755615,0.2214507276940266,0.9579411181099212,1.2566327387166745e+19,0.248362382253011,0.5494628230552502,0.248362382253011,7.993166036135412,5.567415893174885e-05,42
80,0.1556335905809224,0.0310745042188298,0.2204282069672002,0.7324156186505818,9.847297138215848e+18,0.2317916949590047,0.4930800194162958,0.2317916949590047,7.952591680090523,5.309062983402572e-05,42
81,0.1499575066304578,0.0301920405782767,0.2157890731520594,1.0060492064386206,1.337982813367115e+19,0.2340643008550008,0.5655364477046402,0.2340643008550008,8.038226593770254,5.0500000000000015e-05,42
82,0.1541247539495732,0.0330984607707704,0.216706335142636,0.9035104547915436,1.2457205384350669e+19,0.274245540301005,0.5409119054340995,0.274245540301005,8.0258254470312,4.790937016597429e-05,42
83,0.151671387114302,0.0308031003768902,0.2176491037524979,0.8293620425489451,1.1437691974282938e+19,0.2427427768707275,0.5284475317984954,0.2427427768707275,8.000371357785212,4.532584106825116e-05,42
84,0.1486019161638614,0.0290044400347883,0.2153805444085425,0.9562111243004222,1.2703766103972565e+19,0.2283325990041097,0.5532919751154468,0.2283325990041097,8.022981055648872,4.275649398050857e-05,42
85,0.1520890051186151,0.0285015862406095,0.2197638924199429,0.9263761056912854,1.2752231314305305e+19,0.2648946444193522,0.5607476127521874,0.2648946444193522,8.048065309567301,4.020837130452091e-05,42
86,0.1455171353228233,0.0280299351381778,0.2134615592534205,0.968952587099888,1.2656997790150203e+19,0.237759510676066,0.570655985263431,0.237759510676066,8.050135208352264,3.768845726742523e-05,42
87,0.1470003949065959,0.0274965461940236,0.215467958163068,0.9384635224470644,1.317973208516271e+19,0.2490082581837972,0.5465806781443779,0.2490082581837972,8.030834390443538,3.5203658778440106e-05,42
88,0.1478017262443154,0.0275052480743545,0.2158791623073107,0.8848839439618748,1.198478351864993e+19,0.2222036123275756,0.5255530190574749,0.2222036123275756,7.982425700388681,3.276078649750764e-05,42
89,0.1430540086413517,0.0273307447080335,0.2116465200488771,1.046554909693286,1.3684082151315163e+19,0.2335689067840576,0.5769227374294948,0.2335689067840576,8.025174498023473,3.0366536167747906e-05,42
90,0.1530421494575708,0.0308412094916464,0.2188188562271194,0.7009843860506477,9.0690304242537e+18,0.2224945227305094,0.4844393708780742,0.2224945227305094,7.954853799845606,2.802747026289244e-05,42
91,0.1424151338902079,0.0265723608446631,0.2114068765930823,0.94412618848775,1.30097677435782e+19,0.2645488977432251,0.5550663353616346,0.2645488977432251,8.037888691564312,2.5750000000000013e-05,42
92,0.1429558565821478,0.0262194193953501,0.2123511848790991,0.8342109239689438,1.1541623138329377e+19,0.2388867934544881,0.517730926718947,0.2388867934544881,7.994095977646353,2.3540367766756174e-05,42
93,0.1453945178609005,0.0262522649877726,0.2146051083841631,0.9035040455548752,1.2210221032266625e+19,0.246928056081136,0.548126725337965,0.246928056081136,8.02228014993026,2.1404630011522583e-05,42
94,0.1415504046339744,0.0260644637180846,0.2111085654092378,0.8998156628266578,1.2584109182265678e+19,0.234712799390157,0.5367089301481375,0.234712799390157,8.015831765572587,1.9348640643033057e-05,42
95,0.1396954641724057,0.0259746351156039,0.2091366239182145,0.912035107078039,1.2579436800207626e+19,0.2180773417154947,0.5400362057536172,0.2180773417154947,8.012973201649071,1.7378034985236535e-05,42
96,0.1400010472679463,0.0257897665278698,0.2100106114946363,0.9551057970577292,1.3463894327458195e+19,0.2295978864034017,0.5536667776749273,0.2295978864034017,8.029800301710052,1.54982143312659e-05,42
97,0.1379257839657905,0.0252564421661189,0.2081309273524066,1.010943510607219,1.3597132337902643e+19,0.2146079142888387,0.5623040220662617,0.2146079142888387,8.036922672938873,1.3714331138868997e-05,42
98,0.1416367597554761,0.0252909896588647,0.2120538149546993,0.8637066464787642,1.186302874847943e+19,0.2265077431996663,0.5244407525511601,0.2265077431996663,7.994938576702579,1.2031274907879942e-05,42
99,0.1385875975959691,0.0244943987209354,0.2096559576052049,0.9671087184829028,1.323947909340588e+19,0.2325768868128458,0.5547282727844512,0.2325768868128458,8.03397674303953,1.0453658778440109e-05,42
100,0.1401414360034718,0.0242417728967624,0.21147885020238,1.0511598031082496,1.4329619292676166e+19,0.2336205641428629,0.5698157126593483,0.2336205641428629,8.047590557235239,8.985806886701515e-06,42
101,0.1383048140498767,0.0247656460343813,0.2092320468521224,0.8746602334783751,1.1808042004335809e+19,0.2246907154719034,0.5286014839138151,0.2246907154719034,8.004059939106483,7.631742512670284e-06,42
102,0.1353900908876844,0.0237917495110342,0.2073203409391064,0.9338813127423616,1.26461981601371e+19,0.2331101099650065,0.5446814977534683,0.2331101099650065,8.021529933262299,6.395177052675795e-06,42
103,0.1393523172198797,0.0245477330059774,0.2101098751862667,0.9985874982158164,1.3573693234993349e+19,0.2299595276514689,0.5620892229636154,0.2299595276514689,8.03680992340293,5.279499846691251e-06,42
104,0.1366573421406799,0.0233969093591505,0.2090515953357082,0.9607694782483738,1.3132621788710298e+19,0.2267386515935262,0.5542416978844613,0.2267386515935262,8.02877153944007,4.287768888388514e-06,42
105,0.1368243980560207,0.0239779482470272,0.2085558657054773,0.9236747379260212,1.2531080811316945e+19,0.227260669072469,0.5437759946814567,0.227260669072469,8.01852851491338,3.4227024433899e-06,42
106,0.1375442984139959,0.0237704324178621,0.2092538493974455,0.9404917680094594,1.273563004955642e+19,0.2311033010482788,0.5489549594075156,0.2311033010482788,8.025247037143451,2.6866715986911185e-06,42
107,0.139585976494068,0.0243251964043788,0.2108301733173968,0.977287058338456,1.3224191089289648e+19,0.2342724005381266,0.5585949559917365,0.2342724005381266,8.03780618376796,2.0816937636766182e-06,42
108,0.1364670580810348,0.0235823414794006,0.208489845323483,0.9369378536271408,1.2677183521972183e+19,0.2292350133260091,0.5471487259116408,0.2292350133260091,8.02332636486789,1.609427140540686e-06,42
109,0.1353654482788318,0.0244175397000535,0.2065506049901147,0.932886874194637,1.265408158948062e+19,0.2320071856180826,0.546590428715864,0.2320071856180826,8.024360932576817,1.2711661792704663e-06,42
110,0.1329202643358402,0.0240515766787582,0.204722738570976,0.9209012159317598,1.249115688341931e+19,0.2315864165623982,0.5423984698650548,0.2315864165623982,8.018733740922046,1.0678380296485951e-06,42
111,0.1548937475153382,0.0277538324361283,0.2237458825650085,0.585293814473088,8.784754029970744e+18,0.1866365671157837,0.4430669262804793,0.1866365671157837,7.895167729245173,0.0001,42
112,0.1640532698660459,0.0319490831374326,0.2280444335751857,1.0840605828794128,1.4883090371146056e+19,0.274989644686381,0.6055675386847936,0.274989644686381,8.103385623795035,9.998303758629009e-05,42
113,0.1506026741925283,0.0289575012682525,0.2174333359909402,0.9658128442785664,1.4571255620202705e+19,0.2350570360819498,0.531757187950237,0.2350570360819498,8.003181827442528,9.99321619703514e-05,42
114,0.1552830692194195,0.032087919767428,0.2198755404641551,0.9140449997555514,1.2637707287598328e+19,0.2450606822967529,0.5598205215727802,0.2450606822967529,8.024563894143554,9.984740801978984e-05,42
115,0.1659006359463804,0.0314741512704578,0.2299770218080885,0.3584113667631363,4.535722446310876e+18,0.1819762786229451,0.337917644346776,0.1819762786229451,7.560177403180589,9.972883382072954e-05,42
116,0.1622246501840924,0.032776500619492,0.2254262792984556,0.7297686792809867,9.669288828729074e+18,0.2023153702418009,0.5002767024018839,0.2023153702418009,7.969412209207167,9.957652063800364e-05,42
117,0.1599541519694983,0.0299531007320252,0.2261275348354035,0.8457521985999137,1.3835378816844749e+19,0.3318010171254476,0.5439175362009638,0.3318010171254476,8.044142092289945,9.939057285945931e-05,42
118,0.1648227909250439,0.0328456080364305,0.2280628970255443,0.7619976526953179,1.0700392491628458e+19,0.2268865903218587,0.5108235491765454,0.2268865903218587,7.993006075444243,9.917111792441576e-05,42
119,0.1558846475616578,0.0303180133664899,0.2211924029039726,1.0905446340684934,1.6057168254467664e+19,0.2681665420532226,0.6004884360617052,0.2681665420532226,8.075872536731943,9.89183062363234e-05,42
120,0.1475652560500533,0.0268019814545638,0.2171054186881649,0.7242870940221264,8.942636563067799e+18,0.2400552034378051,0.4980511430133084,0.2400552034378051,7.949442919059719,9.8632311059685e-05,42
121,0.1427627606887175,0.0265212790528778,0.2122403398587123,0.9931374772247178,1.3522800618541386e+19,0.2453596989313761,0.5876668365546941,0.2453596989313761,8.055125007714926,9.831332840130888e-05,42
122,0.1439703043562684,0.025429437465311,0.2146156655005008,0.7538771669426306,1.0231301307967162e+19,0.2450958887736002,0.4982590226314528,0.2450958887736002,7.964520003228979,9.796157687597556e-05,42
123,0.1562281129291245,0.0318584407123429,0.220006557440466,0.5384390041432573,8.141369130850389e+18,0.2404034535090128,0.4140819754835736,0.2404034535090128,7.8296556814903635,9.757729755661012e-05,42
124,0.1434284459729083,0.0255495767545232,0.2139550582220875,0.7898053227518707,1.1161315575976098e+19,0.2458646694819132,0.5130715134967069,0.2458646694819132,7.979547814937985,9.716075380906284e-05,42
125,0.1443040688274567,0.024391470251147,0.2153048324414235,0.6972715357493927,9.802117682792716e+18,0.2447737058003743,0.484349580089073,0.2447737058003743,7.939643981745425,9.671223111161148e-05,42
126,0.1444100609942193,0.0253654421038834,0.215690653501814,0.9794559278295714,1.4653239624938375e+19,0.2746727069218953,0.5792014716452013,0.2746727069218953,8.06034790774632,9.623203685930868e-05,42
127,0.1465169166290388,0.0252251195564899,0.2167735962576343,0.766437669238702,1.1178958369138663e+19,0.2489992380142212,0.5121380844458336,0.2489992380142212,7.981653093757116,9.572050015330874e-05,42
128,0.1466998177828128,0.0245851175714536,0.2179682980829205,0.6025013987793516,8.291634089612758e+18,0.1970198154449463,0.4336112539864442,0.1970198154449463,7.871931283463277,9.517797157531812e-05,42
129,0.1441155877440869,0.0256424093985716,0.2140354674549833,0.6480523163427686,9.565498559948446e+18,0.2406845887502034,0.4786100259276249,0.2406845887502034,7.961160905692609,9.46048229473242e-05,42
130,0.1448563277323598,0.025074339793939,0.2154224369596188,0.7119174999239198,1.0597696646152737e+19,0.2252713044484456,0.4916738672641361,0.2252713044484456,7.930543867461885,9.400144707676729e-05,42
131,0.1493872904008434,0.0263842724044045,0.2191807789120976,0.877779932567357,1.4496368839760691e+19,0.2708715200424194,0.5275174213631806,0.2708715200424194,7.986079074876725,9.336825748732972e-05,42
132,0.1399970821232366,0.0243132453167332,0.2115087589213792,0.6723525970506027,1.0108152889551548e+19,0.2495836019515991,0.4808800958197213,0.2495836019515991,7.938585163766493,9.270568813552756e-05,42
133,0.1398654019375133,0.022617724609123,0.2126775832807394,0.8074921412318277,1.1641170929167866e+19,0.2391295830408732,0.5300200252789553,0.2391295830408732,8.004671158811972,9.20141931132985e-05,42
134,0.143209060971046,0.022934919117522,0.2159607145268142,0.7384130441554458,1.1206403599365032e+19,0.2718538443247477,0.4983904543478927,0.2718538443247477,7.976534713009547,9.129424633678978e-05,42
135,0.1432954043904122,0.0263538531450403,0.213179487173546,0.7829982916335888,1.1687664355222188e+19,0.2711268663406372,0.5176156518705223,0.2711268663406372,8.004542141217287,9.05463412215599e-05,42
136,0.1362088765033227,0.0215240707781551,0.2103970068257231,0.7088627769808064,1.0243139547511065e+19,0.2496654192606608,0.5016835601875066,0.2496654192606608,7.962106570000071,8.977099034441615e-05,42
137,0.1384093697049196,0.022583245692383,0.2116185060730235,0.8209753196870265,1.1360253380199766e+19,0.2451455990473429,0.5379272854381613,0.2451455990473429,7.985272895060312,8.896872509212006e-05,42
138,0.1318349589254951,0.0195664948808677,0.2080877027220535,0.82377387990866,1.1856638761620249e+19,0.2598978281021118,0.5357303576619101,0.2598978281021118,8.0243536324779,8.814009529720155e-05,42
139,0.1407873136912357,0.0221460949882317,0.2143324422541264,0.8546017999071711,1.1662069657301369e+19,0.2154101133346557,0.5364125084983928,0.2154101133346557,7.979720258926597,8.728566886113102e-05,42
140,0.1417497468405756,0.0231246559303647,0.2145959508767946,0.6673788513837908,1.1146472346500755e+19,0.2596431175867716,0.4835751195659551,0.2596431175867716,7.941502269608023,8.640603136510824e-05,42
141,0.1365711564598014,0.0221582678984747,0.2101458232099805,0.866909650943739,1.3448315776161688e+19,0.2467240095138549,0.5256667201294493,0.2467240095138549,7.985980440148324,8.55017856687341e-05,42
142,0.1349439614673079,0.0218463142602409,0.2093086537383952,0.5572358067794766,9.108038296257398e+18,0.1894250710805257,0.4177050654663633,0.1894250710805257,7.855505316781356,8.457355149684082e-05,42
143,0.1414379337274192,0.0223806094548129,0.2147557881305427,0.764905920477726,1.1440000573979816e+19,0.2476887305577596,0.5224255104236004,0.2476887305577596,7.994174822563548,8.362196501476348e-05,42
