model,observation_horizon_sec,release_time_sec,available_station_count,event_count,station_mae,station_rmse,station_bias,event_mae,event_rmse,event_bias,event_abs_step_p95,station_abs_step_p95
phase48,38,44.0,158,8,0.49096087489370044,0.6535699550451779,0.445604431417791,0.49723981968521835,0.6384553363728469,0.450795491137455,0.016754177760855124,0.03374756583838276
phase39,39,45.0,158,8,0.6053669793628262,0.7604957510938789,0.5944883684500814,0.9317779753763837,1.0047130740298424,0.9317779753763837,0.09709835681702392,0.11295010238291178
phase47,39,45.0,158,8,0.47681962416562174,0.6106561486951212,0.42978422365480085,0.4712562624394724,0.6233428694184172,0.40399490722142894,0.047037631864904124,0.0843869158304643
phase48,39,45.0,158,8,0.49742728259294383,0.6593177643106496,0.45394273204790736,0.504175461699884,0.6467500335866411,0.4596750213330071,0.01845478027969678,0.02886699639716653
phase39,40,46.0,158,8,0.5621285421491242,0.7247528732106927,0.5370047172109482,0.8852919347315491,0.9712382364022658,0.8852919347315491,0.08289284014658609,0.0871911532131604
phase47,40,46.0,158,8,0.4936855076176797,0.6272673275575807,0.4485893114323577,0.4831641541121495,0.6383899495242122,0.41505358353353994,0.03859306775772007,0.05194474161216238
phase48,40,46.0,158,8,0.5017125414463227,0.6625882885040791,0.45923500245610255,0.5027855180611723,0.6472684757790655,0.45961404258416627,0.009422808859779329,0.03161724587343549
phase39,41,47.0,158,8,0.5253479158670348,0.6859879366609055,0.45756869114264365,0.8234159908010341,0.9222040647735701,0.8188078088325301,0.11543981746349061,0.13074070537130975
phase47,41,47.0,158,8,0.49690454775353304,0.6306095618864863,0.449980816026254,0.48565882705029284,0.6413788944854896,0.4158233388018888,0.03589698073300833,0.042517372371114755
phase48,41,47.0,158,8,0.5072389902666011,0.6665675262953722,0.4651292341959545,0.5008298658278098,0.6462379089484597,0.45897684556516893,0.01501199025262796,0.03407601060615325
phase39,42,48.0,158,8,0.5249297865326054,0.6849283133305728,0.4521566881750106,0.8157059736718386,0.9137401517908343,0.8081293932425517,0.06229051188905208,0.05491598903977538
phase47,42,48.0,158,8,0.4907496635279937,0.6230135032452315,0.44152279298754066,0.4807267621021083,0.640563926328673,0.41324294532630934,0.029643611431879168,0.05219956889855167
phase48,42,48.0,158,8,0.510482274377656,0.6683735156614663,0.46753456625975776,0.49954379187819,0.6479790837660835,0.45844842392935514,0.020872387003521852,0.026714008823151145
phase39,43,49.0,158,8,0.52361069697049,0.6821427009789248,0.4405197195614208,0.7999460337466072,0.8966508842769702,0.7883048771867206,0.057714436907942424,0.05395418720283997
phase47,43,49.0,158,8,0.4807804240191011,0.6116172751035102,0.4290396751078329,0.47256784684206554,0.6342150988320338,0.40546375746365704,0.038863713742104615,0.04930588818833908
phase48,43,49.0,158,8,0.5156591208901683,0.6729553852665056,0.4725601202065081,0.5017418998381863,0.6527890743791119,0.4601663489451161,0.01810459679052587,0.028863297912670487
phase39,44,50.0,158,8,0.5267368365117382,0.6824517961243307,0.43229748080418406,0.7843546383105366,0.8777031543029475,0.7715191064743601,0.056486525449974664,0.051034647023942184
phase47,44,50.0,158,8,0.4718164435510569,0.6011081326920955,0.41799698583980077,0.46578074371593925,0.6253683231528548,0.39540521261574957,0.037997022669459785,0.05635514161859987
phase48,44,50.0,158,8,0.5178110135866811,0.6745413208786556,0.4734463174436188,0.501417371853077,0.653944716543683,0.4581986466786061,0.015328546167149246,0.027196279906862447
phase39,45,51.0,158,8,0.5255839519653788,0.6746816121352642,0.4060117786953731,0.7573918107152716,0.8459495134928641,0.7351546510252235,0.049196441368056565,0.06374676268706768
phase47,45,51.0,158,8,0.4561085793800704,0.5833979909968025,0.4007846694096351,0.4542797102530386,0.6116168645626853,0.38496387970374324,0.04186250949929837,0.0716125120230294
phase48,45,51.0,158,8,0.5190684753834786,0.6749312611800067,0.4739386604881678,0.5015198832436845,0.6533419071361702,0.45599284401894513,0.01385584341423156,0.03088815394733162
phase39,46,52.0,158,8,0.5302571244865444,0.6785655462087802,0.40649940202211793,0.7469425587707164,0.8300269961963243,0.7211381141485946,0.04766270337679257,0.05256300582624243
phase47,46,52.0,158,8,0.43755469640196737,0.5621369494757412,0.38017122569566764,0.4435278589318089,0.6004426491246485,0.37241201577693606,0.048180794152549465,0.08141742587018151
phase48,46,52.0,158,8,0.5189495423098551,0.6732883582498268,0.4722023312624264,0.4987611622545298,0.6468380603644562,0.45021807637047173,0.019643790568829277,0.03234471245548649
phase39,47,53.0,158,8,0.5293901390182189,0.6742468798998343,0.3882500149728082,0.721546230466606,0.7980862832512863,0.6892301114088835,0.06154332970514078,0.05946554229788978
phase47,47,53.0,158,8,0.42574093024317733,0.546114238947204,0.3653134238726414,0.4375484145281626,0.5952632132428718,0.3755485810115763,0.03185161120860007,0.0754680488758887
phase48,47,53.0,158,8,0.5200088686120516,0.6729367505957032,0.47180412326150206,0.4971691070533939,0.6428277912790487,0.44546310248247933,0.015235045906874765,0.033984466400117666
phase39,48,54.0,158,8,0.5297503966708411,0.673558569208379,0.37665869046026806,0.6975317251021063,0.7676055518577444,0.658827234076639,0.055727746806409496,0.04853129495147172
phase47,48,54.0,158,8,0.416267823737345,0.5336349450329136,0.3506580003115711,0.42898500570269604,0.5801650833987604,0.3664608158546365,0.045189016616724795,0.06715628096502321
phase48,48,54.0,158,8,0.5195273822235512,0.6714464192891653,0.46823240842451574,0.4932423317924304,0.6369878351469881,0.43891762317614313,0.0176927240280722,0.0364361029688749
phase39,49,55.0,158,8,0.5226121868757116,0.657787887502114,0.3237812976465925,0.6497599398040921,0.7178933214280938,0.5965559985433777,0.09702094913537107,0.10958781041022216
phase47,49,55.0,158,8,0.4139240103813882,0.5270109372390911,0.3467214069995543,0.42558972441046616,0.5734348991778083,0.3827541847972483,0.11444427128001158,0.08698550937017609
phase48,49,55.0,158,8,0.5229369600971515,0.6750143220316932,0.4683447366150769,0.49433340053135866,0.6352931580646707,0.4402649511024468,0.02174121959708319,0.039641914692377045
phase39,50,56.0,158,8,0.5357454866436087,0.6815373513312599,0.3604895959152167,0.6664835897869846,0.7326444213413537,0.6230217191540707,0.07359547981932063,0.07676698706486694
phase47,50,56.0,158,8,0.39609810939242385,0.5068526650491827,0.3202584894224997,0.40180723488030845,0.5481890238499586,0.3530254837781809,0.05952798103525384,0.07012398022276015
phase48,50,56.0,158,8,0.515831037016365,0.6668958600866933,0.45584123113149777,0.4862488249806066,0.6317948361786639,0.4330459924732021,0.01881006514347536,0.05130900296096363
phase39,51,57.0,158,8,0.5449574504581992,0.6985923680735723,0.36815152087244474,0.661995388370927,0.72943589985698,0.6199257056206194,0.025987715103523483,0.06439123928371322
phase47,51,57.0,158,8,0.3904358459125258,0.4982988194271478,0.30695120745102744,0.38511134888285703,0.5319597488172784,0.3271426428040056,0.0616578232777193,0.07779457552820015
phase48,51,57.0,158,8,0.5040915390934481,0.6526467756987033,0.43519423319016926,0.47798250359085004,0.6229046520443825,0.42583692775119397,0.020011964512290082,0.05417493181186714
phase39,52,58.0,158,8,0.5508564498095255,0.7089823029277158,0.371358441858047,0.658811191317507,0.7307177708408067,0.6166221021420262,0.03538760390200738,0.06344521332709477
phase47,52,58.0,158,8,0.371900749668156,0.4796403487056741,0.2774258416426376,0.36683180661421877,0.5105095655384072,0.2961508671531162,0.049775363160007205,0.10287618804413425
phase48,52,58.0,158,8,0.4986623083487879,0.6441833492963063,0.41995390741674526,0.4689312232950086,0.6121058346222746,0.4138824495123802,0.023427112256684163,0.050044280951372734
phase39,53,59.0,158,8,0.552198384352112,0.7048489064156521,0.35174571461660625,0.6464179145819288,0.7199684831061217,0.5953968039890728,0.049208242004681504,0.09161234694955553
phase47,53,59.0,158,8,0.3653650428033291,0.47163627395892005,0.26051717205319536,0.35521985181964266,0.49415837437182614,0.26739540559310415,0.05143520796136145,0.07664119362801683
phase48,53,59.0,158,8,0.4976304077170058,0.6410259071855949,0.4090447323788721,0.4560420881599341,0.596928606902861,0.3968664353183484,0.03317676457529943,0.04731602688504589
phase39,54,60.0,158,8,0.5528423787410264,0.692144595674442,0.30898446011058917,0.6164027365837883,0.6908628328670864,0.5501575090966384,0.08071817288201219,0.12061800772995297
phase47,54,60.0,158,8,0.36494566794130534,0.47047987071304714,0.2526734802286575,0.34749523191624143,0.4824457908627461,0.25584564420289135,0.04800030358446338,0.06575365016593199
phase48,54,60.0,158,8,0.5019019812498648,0.6448583587497616,0.40475489111335355,0.44801259069323063,0.5854250195416374,0.38368601234099087,0.021404692998642227,0.04601296772806945
phase39,55,61.0,158,8,0.5479313838399166,0.6793090727412907,0.27022854864805756,0.5858771641164208,0.6640854331058925,0.5071290836448842,0.08073487659415174,0.12013230428653306
phase47,55,61.0,158,8,0.36683876408451666,0.4726997741332275,0.24707981985032276,0.3417915387169812,0.47465848351273027,0.24611863195254813,0.0365122905428588,0.06254337781151126
phase48,55,61.0,158,8,0.5130727114399054,0.6572021506525492,0.41007979328574856,0.4490901550710278,0.5855220547730139,0.37935637234356734,0.013781293099831293,0.05633394013624656
phase39,56,62.0,158,8,0.5447650833242943,0.6731044059227135,0.24326547135493623,0.5625417653850061,0.6468403153147623,0.47517839960780084,0.07359430816761388,0.09454557636107651
phase47,56,62.0,158,8,0.3667353237426412,0.47289832972411205,0.2422385554165838,0.33946827132736523,0.47052452212702794,0.23796058278552878,0.02806303922902304,0.045505790422082144
phase48,56,62.0,158,8,0.5213925906251689,0.6665010548777424,0.41567579746150557,0.45295304296483074,0.5899744416890845,0.3768668685745806,0.01841733146374955,0.04856535593612784
phase39,57,63.0,158,8,0.5424227355480524,0.669978726618733,0.22941275560894583,0.5530091007020673,0.6367609900070503,0.4608319335292367,0.036019234927235286,0.07182736158320568
phase47,57,63.0,158,8,0.36612578940819274,0.47339451549639205,0.2397414375217947,0.33997491777412214,0.47184872553525514,0.23676942506061482,0.011145751083840104,0.0414355657157683
phase48,57,63.0,158,8,0.5294951639164636,0.6763586295911898,0.42623520550773114,0.46458598125978245,0.6016656789020297,0.3826922753357441,0.027580623484531403,0.04533758774365078
phase39,58,64.0,158,8,0.5386773172161823,0.6679796974474969,0.23627788653076232,0.5611998359640021,0.6476856419645951,0.4680104104476216,0.0318865031266164,0.06917456265941838
phase47,58,64.0,158,8,0.3630429754207764,0.46982556353649885,0.23597406362036344,0.3389069733599165,0.46846834786402647,0.2283751117571554,0.015157382675327246,0.04552688145396258
phase48,58,64.0,158,8,0.5303421243575533,0.6776848468025595,0.42811018600639705,0.4695573947945384,0.6066175177269142,0.38265246838673916,0.0196674194190495,0.0381564345328057
phase39,59,65.0,158,8,0.5345677643358823,0.6618964067042822,0.23821919349122225,0.5526583659987662,0.6439959118377534,0.45911703287639216,0.028605879027216424,0.05614094687386527
phase47,59,65.0,158,8,0.3604304203755079,0.46612533285102586,0.23489834073491558,0.33769822631560753,0.4645577717099945,0.22243161762363928,0.01415368316050358,0.040423351141964055
phase48,59,65.0,158,8,0.5300016745492805,0.6774541548375749,0.42901561296451535,0.47764021687351144,0.6151355208064817,0.38553186052188604,0.022189649980328106,0.03516859811728048
phase39,60,66.0,158,8,0.5363897582566622,0.6548339865080874,0.23406688403297854,0.5396400656713423,0.6361619877652012,0.44632101368867816,0.030722098648143122,0.057290573590341065
phase47,60,66.0,158,8,0.3623552579496498,0.4685371660653047,0.24233999624352504,0.34536621476657947,0.46957765956947206,0.222719834693762,0.029777048653981137,0.0449221110925763
phase48,60,66.0,158,8,0.5296905346875881,0.6778645983848707,0.43145213100113,0.48466140412230285,0.6224133678581766,0.3876008695954737,0.01739034309203866,0.039338621913855586
phase39,61,67.0,158,8,0.5402642515303359,0.6517028320686626,0.2194220376936977,0.537588203786257,0.6328177979421056,0.4325919129804433,0.05835315377409231,0.08789660397851631
phase47,61,67.0,158,8,0.36976286724941254,0.47598190848027777,0.2556800141904237,0.3590355151331702,0.48168223325040965,0.2377757232038421,0.04203336983986369,0.0561859079407568
phase48,61,67.0,158,8,0.5305934839943777,0.6801084970429889,0.43597516503484607,0.4897603862895208,0.6276962735230935,0.3880091886830055,0.01781875421674348,0.036183624402105805
phase39,62,68.0,158,8,0.5440787836974925,0.6545096401739907,0.21608366327116402,0.5133929633206619,0.6084723818471189,0.40222507608003466,0.07696483483050838,0.06007946266730922
phase47,62,68.0,158,8,0.3800347033628804,0.4875069407896719,0.27271025103286073,0.3715546522641129,0.4954803080585024,0.2559991686086365,0.05428191384012835,0.06554726952060001
phase48,62,68.0,158,8,0.5326598467299157,0.683637559043803,0.4414089852257241,0.4927866758519692,0.6305455702363744,0.38855484676928986,0.009887802225070885,0.029673904117337873
phase39,63,69.0,158,8,0.546412652199417,0.6570921704195459,0.20925841982577065,0.5086644745945227,0.6004399392516817,0.3886660966087029,0.05025267588700631,0.07079485532324677
phase47,63,69.0,158,8,0.3870184683342347,0.4953497498007822,0.2840011362976814,0.3821719854750043,0.5081723910794556,0.27432099178435965,0.04217885155592902,0.05617339936382231
phase48,63,69.0,158,8,0.5320978715882329,0.6845131369229641,0.44266654562258406,0.4928974220253707,0.6304923779813146,0.387779835367542,0.005731989132534831,0.02639423993804351
phase39,64,70.0,158,8,0.54711132749511,0.6577456015869819,0.20548320184223912,0.5055945906115217,0.5955303908257668,0.37495284769569037,0.02158982758634069,0.060295443532456194
phase47,64,70.0,158,8,0.39091459810088564,0.4981499510132569,0.28712670757578274,0.3889664422828839,0.5170809111016131,0.2844407387973923,0.024395990618797776,0.03963245165767671
phase48,64,70.0,158,8,0.5291636968629769,0.6821924944568607,0.43911306568145475,0.490840639704752,0.629867998828082,0.38609492799781786,0.015115764779867731,0.031388063528886456
phase39,65,71.0,158,8,0.5601790828863927,0.6751600029305929,0.23146145739046006,0.5032436010124051,0.6019319237754152,0.38935207685820483,0.05534412969686885,0.09919995249030623
phase47,65,71.0,158,8,0.4127916545853676,0.5211602436846893,0.316900046950748,0.4093488587745463,0.5466776565501509,0.32148594781544804,0.07495537123307477,0.08427648019212947
phase48,65,71.0,158,8,0.5240268149234735,0.6775156176024903,0.43325534875608096,0.48466077888273007,0.6233554614082447,0.3802848054128417,0.021548530146641418,0.03184540290798355
phase39,66,72.0,158,8,0.5640475354067988,0.6821407340148151,0.2427920545800994,0.50921089184941,0.6086910227187324,0.3982945557811415,0.03011205714221189,0.06333392523220846
phase47,66,72.0,158,8,0.4353008833875178,0.5463423556059651,0.3433962046783188,0.42540078037963125,0.5679388099029756,0.3463476926374912,0.0497678918867686,0.08010171818893812
phase48,66,72.0,158,8,0.5119820648200691,0.6618946428677176,0.4126221583878091,0.4669149376598434,0.6031445772339088,0.36295564621914855,0.03405619069316441,0.04639773605590559
phase39,67,73.0,158,8,0.5657941412212038,0.6851299544786779,0.24558260509581392,0.5068627356285166,0.6067511345859918,0.39550720372133574,0.024006774640112867,0.04000186321139596
phase47,67,73.0,158,8,0.45613981961006606,0.5697656526624719,0.36744950327079234,0.4396384642147271,0.5832155545669052,0.36734031207869355,0.05518681939725524,0.08026623376073358
phase48,67,73.0,158,8,0.5043433569556702,0.6506000740958148,0.39801901679218316,0.4531059357909243,0.5825076098422491,0.3459101836125459,0.038483587876827305,0.03737339047560258
phase39,68,74.0,158,8,0.5631799734629375,0.6822410270153288,0.24262758678294222,0.5129538801242461,0.6097963610956081,0.3948679849094687,0.02886417877258628,0.044883262009217516
phase47,68,74.0,158,8,0.48283197183786364,0.6005525986563822,0.3999769504435343,0.456997106113046,0.5976821022232871,0.38724363738553325,0.06145612442042676,0.0841346956510813
phase48,68,74.0,158,8,0.5024497046553738,0.6468147252614201,0.39146780269798837,0.4426537124236617,0.5726786374622339,0.34105415993834487,0.021585964676513254,0.031186527306162767
phase39,69,75.0,158,8,0.5648708880905722,0.6809813551082394,0.23127092832403823,0.5193443946462445,0.613258992230722,0.391460232992349,0.03529015258233609,0.045303528649097265
phase47,69,75.0,158,8,0.5126640166570934,0.6338512539237557,0.4350191376730063,0.4853339146074759,0.6345442198892111,0.4209597401932611,0.07818553098907612,0.08763821712415067
phase48,69,75.0,158,8,0.5088540106227349,0.6539658458962175,0.39837223312958875,0.4456188562314709,0.5780630931872792,0.34732411136079433,0.019267102236480444,0.03077079761632957
phase39,70,76.0,158,8,0.5609606318605811,0.6755915810728981,0.21065038018379317,0.511286613487862,0.6028285711409301,0.3683797607899959,0.038725623770868314,0.07452532250553977
phase47,70,76.0,158,8,0.539311731257961,0.663543286713783,0.4673016723747085,0.4963455879608092,0.6564538388509505,0.4426593589422527,0.04561860651385297,0.08169045065514613
phase48,70,76.0,158,8,0.5185181512996072,0.6659957268171086,0.41077271931047993,0.45450461719930535,0.5906632690054013,0.3553341753554554,0.026520355506692222,0.04147055771390147
phase39,71,77.0,158,8,0.5590363605624954,0.6691194014658496,0.16164043514175733,0.4911117917881903,0.5824192072218475,0.3252054884398946,0.07427688442315923,0.1173924875695924
phase47,71,77.0,158,8,0.5553178538080304,0.6804306092641981,0.4859451590632985,0.503784812427684,0.668248018942253,0.4515241600370392,0.026343448025472675,0.05752429183175281
phase48,71,77.0,158,8,0.5285109095973891,0.6785311611981302,0.42303246641461517,0.46555697864339585,0.6038146663608186,0.36374686107670373,0.025777880227746845,0.04342009970114545
phase39,72,78.0,158,8,0.5491449608808476,0.6590018353610742,0.11963445625326545,0.4681503093075422,0.5612826180116902,0.2864445897618161,0.07013887551691836,0.1118823978809811
phase47,72,78.0,158,8,0.55251732429643,0.6773956678714053,0.4840378622879541,0.5006342967684353,0.6623210357082024,0.4457552601889171,0.013454460608967529,0.040185538851209304
phase48,72,78.0,158,8,0.53550576702797,0.687317743440877,0.4306395506816255,0.47611055370009925,0.6158492621898517,0.3714708055813981,0.02956772083860216,0.04030768291569249
phase39,73,79.0,158,8,0.5400353044102233,0.6519788823242338,0.09894876472582498,0.44590679179970827,0.5414839264410926,0.2638683639827887,0.06649688032452972,0.09910401302360636
phase47,73,79.0,158,8,0.5384076015552405,0.6622669530671845,0.4697075515745531,0.49110835337437053,0.6446203830764533,0.43101039299479904,0.032531178813792035,0.05279757862298002
phase48,73,79.0,158,8,0.5449950936186139,0.6981422039761803,0.4408658250960741,0.4905189544472136,0.633038272117169,0.3822165311661666,0.039593632448577845,0.040786312097430374
phase39,74,80.0,158,8,0.5357304630380786,0.6473089160185175,0.1116320211170883,0.43338482650285415,0.52857650163404,0.26950949118912826,0.042896037450470895,0.06270312853182318
phase47,74,80.0,158,8,0.5220837999483594,0.6444899931228971,0.45208705233223884,0.48276106046005063,0.6269497762849345,0.4170675862257248,0.0359275016287639,0.05807088940328572
phase48,74,80.0,158,8,0.551453306153562,0.7048702371452984,0.44596527720453044,0.49631516318154467,0.6376030076203537,0.3851134664616932,0.01863101227464376,0.03245776417036726
phase39,75,81.0,158,8,0.5331340239295699,0.6458352932942455,0.14102774012289765,0.4379297775299791,0.5284362225264851,0.2919298531768759,0.04853113139372324,0.08005535860019494
phase47,75,81.0,158,8,0.5089246035559358,0.6300865563011326,0.43745987158572974,0.470686043784181,0.6050516460648248,0.3966819957184472,0.05043822785980996,0.0646282295161598
phase48,75,81.0,158,8,0.5568893963160063,0.7102123102215187,0.44970444087690925,0.4994717312684792,0.6402006302477266,0.38690351536475054,0.009032586943288033,0.03309016313974588
phase39,76,82.0,158,8,0.5297519634934988,0.6451157572741903,0.1597035270043917,0.43871989232151276,0.5262359131244505,0.29942160109186666,0.02418927765653702,0.07728436748741528
phase47,76,82.0,158,8,0.4976211612941933,0.6180668088167538,0.425500856933602,0.46033061507086537,0.5864659601985663,0.38120518925739855,0.050600115277079256,0.049492000397245356
phase48,76,82.0,158,8,0.5609757851617362,0.7139241374721802,0.45161508748617685,0.49693904611953976,0.635793816788477,0.3834276567943715,0.01641372470308666,0.032830878559668715
phase39,77,83.0,158,8,0.5283328711047462,0.6434510555665315,0.17134311479123449,0.4398148303063927,0.5262206363946412,0.3036192824902906,0.015425562085933507,0.06576504259025741
phase47,77,83.0,158,8,0.48912824970777635,0.6093876989305343,0.41766164637426345,0.45042580411304234,0.5755307796156349,0.3732682522899259,0.03145114429551396,0.039973882241848134
phase48,77,83.0,158,8,0.5628987406742756,0.7155856975149846,0.4518464102461505,0.4907210146394252,0.6261842177857373,0.37544607801541896,0.02714048620422633,0.03602629098441229
phase39,78,84.0,158,8,0.5234574854147782,0.6390972513200079,0.17571274217950586,0.4374620258549603,0.5238063256340505,0.30260094591069386,0.01456853096167685,0.07543761156141239
phase47,78,84.0,158,8,0.48254113922369346,0.6024181833675818,0.411780249971142,0.44132908291754214,0.565459488604078,0.3654170884814404,0.026995520107947295,0.04466550228247259
phase48,78,84.0,158,8,0.5640072191558294,0.7172219019514828,0.4526539506551029,0.488946351370499,0.6215414629960677,0.370602331397198,0.026414262394374253,0.03316029416808282
phase39,79,85.0,158,8,0.5183966612008134,0.6345337922926361,0.18054457620480877,0.43115765966519637,0.5165773097674914,0.2965439725910394,0.021675692761532066,0.09307036900430332
phase47,79,85.0,158,8,0.47863608454062645,0.5967859585858224,0.408569852294609,0.43925528805848446,0.5598339376352023,0.3617744286637846,0.024495075846021386,0.046936012408270056
phase48,79,85.0,158,8,0.568052009148108,0.7222401856801224,0.458494283959966,0.4937272408822333,0.6230359764534186,0.37176114635164037,0.030783639617094093,0.03350590156060625
phase39,80,86.0,158,8,0.5119020004348522,0.6277125039800401,0.1740518364865362,0.41598690747243006,0.49900936427232867,0.27480715190591565,0.04702553025535757,0.07668542954193552
phase47,80,86.0,158,8,0.4758908118878187,0.5910570240145189,0.4055225076858788,0.43022454043588043,0.5437571175314758,0.3528891876901934,0.032715723181070494,0.04522995523433311
phase48,80,86.0,158,8,0.5743686450760432,0.7300044440329819,0.46680791700265456,0.49863375554478473,0.628725464598268,0.37422405525843205,0.026744216712944878,0.04075102263407066
phase39,81,87.0,158,8,0.5040455713294559,0.621654026031922,0.16896768679873642,0.3992262804151673,0.47578630062950067,0.25724799804667453,0.044462691639589595,0.09488506682632776
phase47,81,87.0,158,8,0.47388112982282005,0.58655089360156,0.4019450689521376,0.42690478312660585,0.5362621383626734,0.34984109946699216,0.02974743585143779,0.04920754667124562
phase48,81,87.0,158,8,0.5836378124954237,0.7403390707719945,0.47874002235597507,0.5079898613811981,0.6357636812638418,0.3823047310295232,0.03251477747175108,0.046740579153539
phase39,82,88.0,158,8,0.49208359674028296,0.6128055675345437,0.16108512168847963,0.38400406423678346,0.45441290786199484,0.24126536193993187,0.04357741385591124,0.08796173731033637
phase47,82,88.0,158,8,0.4702937702542838,0.5803558478597522,0.39516146425350307,0.42289716774105435,0.5298882232562357,0.3467559897156628,0.01953782901224436,0.04261878495453694
phase48,82,88.0,158,8,0.5818902057689095,0.7379834524997377,0.4763236542259235,0.5104743231794012,0.6342734555282785,0.3842221123486621,0.02067768115765429,0.03566941662277734
phase39,83,89.0,158,8,0.4905683993651313,0.6070293267138162,0.1610330205491276,0.37353577145907646,0.4376836884575832,0.22486980913053223,0.03960143410156659,0.06632307431801267
phase47,83,89.0,158,8,0.4618077528888652,0.569613487508299,0.3828567570694671,0.414412075548811,0.5211040234113984,0.34010930121537,0.018872548584774006,0.037546420598295265
phase48,83,89.0,158,8,0.5723282049862443,0.7264227489975527,0.4643986630418721,0.5055602303751697,0.6272936669787249,0.3778636080800598,0.01905078316458777,0.044738789638390584
phase39,84,90.0,158,8,0.4896846864048691,0.6012482078788681,0.15356297007924574,0.36763861900876804,0.42848180978049905,0.20944606401029697,0.02997738426252252,0.08301057726671511
phase47,84,90.0,158,8,0.4511496395139187,0.5569465704613793,0.3678556087254141,0.40383331850461024,0.5083931054025972,0.32872340057449023,0.024239037181845547,0.04688410980508202
phase48,84,90.0,158,8,0.5571734789695433,0.7082158930487753,0.44476117371569984,0.49066364386033234,0.609854596653563,0.36016525205399297,0.03356513769575446,0.05126312983865251
