split,observation_horizon_sec,release_time_sec,method,method_label,station_count,station_mae_mw,station_rmse_mw,station_bias_mw,station_pearson_r,station_within_0_15_count,station_within_0_15_fraction,station_within_0_30_count,station_within_0_30_fraction,event_count,event_mae_mw,event_rmse_mw,event_bias_mw,event_pearson_r,event_within_0_15_count,event_within_0_15_fraction,event_within_0_30_count,event_within_0_30_fraction
external_development_validation,24,30.0,ruhl,Ruhl PGD,158,1.0658759871615642,1.2094656908438732,-1.0423841627338266,0.015632168688523802,9,0.056962025316455694,19,0.12025316455696203,8,1.0036412000656127,1.0923321425801769,-1.0036412000656127,0.4471948685676111,0,0.0,0,0.0
external_development_validation,25,31.0,phase73,Phase73 有状态模型,158,0.5170532129987887,0.597941361789279,-0.21783053724071658,0.12269819440089919,20,0.12658227848101267,40,0.25316455696202533,8,0.4042072057724,0.47468710853148505,-0.2022107362747192,0.47081150013601425,1,0.125,3,0.375
external_development_validation,25,31.0,phase39,Phase39 原始提案,158,0.9957586934294882,1.0868158012860918,0.9957586934294882,0.07588321503381419,3,0.0189873417721519,6,0.0379746835443038,8,1.2261826276779175,1.308014619621301,1.2261826276779175,0.0706151272887595,0,0.0,0,0.0
external_development_validation,25,31.0,crowell,Crowell PGD,158,0.5351335272004334,0.6170225824532134,-0.22705252562897124,0.1109397520308661,23,0.14556962025316456,39,0.2468354430379747,8,0.42093477249145517,0.48839594688466004,-0.2115866661071777,0.47361276944794073,2,0.25,3,0.375
external_development_validation,25,31.0,melgar,Melgar PGD,158,0.8560807837715633,0.9986608441860904,-0.8162315193610857,0.016396814371681324,17,0.10759493670886076,32,0.20253164556962025,8,0.7433063507080078,0.8614425106620077,-0.7433063507080078,0.387551592581044,0,0.0,3,0.375
external_development_validation,25,31.0,ruhl,Ruhl PGD,158,1.0523348621175261,1.1963431420826498,-1.028262781191476,0.015465566843721457,8,0.05063291139240506,20,0.12658227848101267,8,0.9729507684707641,1.0739944516751672,-0.9729507684707641,0.3896105728019661,0,0.0,0,0.0
external_development_validation,26,32.0,phase73,Phase73 有状态模型,158,0.5118247448643553,0.5918553465093125,-0.20593458187731015,0.12229608680307219,20,0.12658227848101267,41,0.25949367088607594,8,0.3997354269027711,0.46948303664673624,-0.19241089820861812,0.4747259666686568,2,0.25,3,0.375
external_development_validation,26,32.0,phase39,Phase39 原始提案,158,1.0062475204467773,1.096345329195405,1.0062475204467773,0.0745108400685851,2,0.012658227848101266,6,0.0379746835443038,8,1.2265092611312867,1.30254285006373,1.2265092611312867,0.1356220484812155,0,0.0,0,0.0
external_development_validation,26,32.0,crowell,Crowell PGD,158,0.5283974713917021,0.6087694565058,-0.21771149997469755,0.1164554249964882,23,0.14556962025316456,39,0.2468354430379747,8,0.4182963728904725,0.4833502688804458,-0.20787407159805293,0.4816937108775331,2,0.25,3,0.375
external_development_validation,26,32.0,melgar,Melgar PGD,158,0.8441332937795906,0.9840856705209756,-0.8034011563168298,0.023183414300873166,17,0.10759493670886076,32,0.20253164556962025,8,0.7161477327346801,0.8319600785317621,-0.7161477327346801,0.4067134922074524,0,0.0,3,0.375
external_development_validation,26,32.0,ruhl,Ruhl PGD,158,1.0394045534013197,1.180395700650016,-1.0143186502818822,0.0222706583723541,8,0.05063291139240506,19,0.12025316455696203,8,0.94409019947052,1.0420559755316348,-0.94409019947052,0.4096300939839082,0,0.0,0,0.0
external_development_validation,27,33.0,phase73,Phase73 有状态模型,158,0.508363281322431,0.5878808042882621,-0.19591663155374656,0.1233782560450584,21,0.13291139240506328,41,0.25949367088607594,8,0.39694437980651864,0.46760255451772575,-0.1843809604644775,0.4737517954006604,2,0.25,3,0.375
external_development_validation,27,33.0,phase39,Phase39 原始提案,158,0.9239298621310464,1.0276551662614872,0.9211712758752364,0.05647987048572294,5,0.03164556962025317,7,0.04430379746835443,8,1.1371169567108155,1.2236394174155294,1.1371169567108155,0.11233366251147094,0,0.0,0,0.0
external_development_validation,27,33.0,crowell,Crowell PGD,158,0.5254558961602707,0.6053546414859299,-0.21463617493834686,0.119489138309957,23,0.14556962025316456,39,0.2468354430379747,8,0.41820416450500497,0.4825275191576972,-0.20676941871643062,0.48317152953029274,1,0.125,3,0.375
external_development_validation,27,33.0,melgar,Melgar PGD,158,0.8398168702668782,0.9788838622244013,-0.7991672195965732,0.02706532777748298,17,0.10759493670886076,33,0.2088607594936709,8,0.7145837068557739,0.8301847974237989,-0.7145837068557739,0.4096594307108201,0,0.0,3,0.375
external_development_validation,27,33.0,ruhl,Ruhl PGD,158,1.0347590458543998,1.1747776901308316,-1.009728932682472,0.02614189413706548,8,0.05063291139240506,19,0.12025316455696203,8,0.9419466972351074,1.0398435644349837,-0.9419466972351074,0.4123317389759182,0,0.0,0,0.0
external_development_validation,28,34.0,phase73,Phase73 有状态模型,158,0.5039300266700456,0.583259061762043,-0.18487950819957114,0.12381542884515886,22,0.13924050632911392,41,0.25949367088607594,8,0.3833315134048463,0.4529240896282467,-0.16551191806793208,0.4860507241595594,2,0.25,3,0.375
external_development_validation,28,34.0,phase39,Phase39 原始提案,158,0.9098769749267194,1.0140724782788544,0.9065046340604371,0.0655484387584345,5,0.03164556962025317,6,0.0379746835443038,8,1.1361411094665528,1.2098328531501314,1.1361411094665528,0.22641308757210782,0,0.0,0,0.0
external_development_validation,28,34.0,crowell,Crowell PGD,158,0.5228526429284978,0.6028588502921861,-0.2108199868021133,0.1189297144459734,23,0.14556962025316456,40,0.25316455696202533,8,0.4077372312545777,0.4717060268748292,-0.1949322938919067,0.4890310245733048,1,0.125,3,0.375
external_development_validation,28,34.0,melgar,Melgar PGD,158,0.8357492440863502,0.9746678760930516,-0.7938959176027324,0.025548225414663946,18,0.11392405063291139,32,0.20253164556962025,8,0.6857791066169738,0.807866023415678,-0.6857791066169738,0.39990697603544384,0,0.0,3,0.375
external_development_validation,28,34.0,ruhl,Ruhl PGD,158,1.0304116490521011,1.1699351838639678,-1.0040353099002115,0.024695732915001118,7,0.04430379746835443,19,0.12025316455696203,8,0.9111181020736694,1.013704794595419,-0.9111181020736694,0.4036383177156256,0,0.0,0,0.0
external_development_validation,29,35.0,phase73,Phase73 有状态模型,158,0.5009892964664895,0.5802953858878398,-0.17545382885993288,0.12576299924156548,23,0.14556962025316456,40,0.25316455696202533,8,0.3802451252937318,0.4508750005942808,-0.15726770162582393,0.48592797955031347,2,0.25,3,0.375
external_development_validation,29,35.0,phase39,Phase39 原始提案,158,0.8487783516509625,0.9612343292216776,0.8405088352251656,0.058921821607945034,5,0.03164556962025317,19,0.12025316455696203,8,1.072697687149048,1.1513046670168117,1.072697687149048,0.21883358181899432,0,0.0,0,0.0
external_development_validation,29,35.0,crowell,Crowell PGD,158,0.5209793157215361,0.6000534977681817,-0.20857650720620466,0.1223774958273134,23,0.14556962025316456,40,0.25316455696202533,8,0.40766689777374276,0.47197187477018554,-0.19334597587585445,0.488460324374349,1,0.125,3,0.375
external_development_validation,29,35.0,melgar,Melgar PGD,158,0.8326003080681911,0.9703593595076587,-0.7908147829997391,0.03026242069604604,18,0.11392405063291139,32,0.20253164556962025,8,0.6824849367141723,0.8036456719098178,-0.6824849367141723,0.4055319364920482,0,0.0,3,0.375
external_development_validation,29,35.0,ruhl,Ruhl PGD,158,1.027008106135115,1.1653424093172096,-1.0006863195684894,0.029360374958627044,7,0.04430379746835443,19,0.12025316455696203,8,0.9074849009513855,1.0091155384086186,-0.9074849009513855,0.40934495372434154,0,0.0,0,0.0
external_development_validation,30,36.0,phase73,Phase73 有状态模型,158,0.49717213654819936,0.5760455266229253,-0.16496185411380823,0.12885183068375247,23,0.14556962025316456,43,0.2721518987341772,8,0.3773224711418153,0.4494224881203663,-0.14913333654403682,0.4850218280719872,3,0.375,3,0.375
external_development_validation,30,36.0,phase39,Phase39 原始提案,158,0.8544356901434405,0.9673243085661255,0.8510318768175342,0.07581493467471202,6,0.0379746835443038,19,0.12025316455696203,8,1.0959554195404053,1.1693189189547533,1.0959554195404053,0.24721223262328523,0,0.0,0,0.0
external_development_validation,30,36.0,crowell,Crowell PGD,158,0.5163845370087443,0.5936377663652332,-0.20257295837885225,0.13056642212702166,23,0.14556962025316456,40,0.25316455696202533,8,0.40162853002548227,0.46184485123634234,-0.18536533117294307,0.505903977892079,2,0.25,3,0.375
external_development_validation,30,36.0,melgar,Melgar PGD,158,0.8246497456031511,0.9602276292315756,-0.7825630284562898,0.041621784197941526,18,0.11392405063291139,32,0.20253164556962025,8,0.6795857071876525,0.8002023523531256,-0.6795857071876525,0.41160770683860864,0,0.0,3,0.375
external_development_validation,30,36.0,ruhl,Ruhl PGD,158,1.01840392668036,1.154415102789944,-0.9917248985435391,0.04058730359048752,7,0.04430379746835443,19,0.12025316455696203,8,0.9044441103935241,1.005699543383768,-0.9044441103935241,0.4145995117301679,0,0.0,0,0.0
external_development_validation,31,37.0,phase73,Phase73 有状态模型,158,0.4913452317443076,0.5696033345071491,-0.15217592746396616,0.13160562794131644,23,0.14556962025316456,42,0.26582278481012656,8,0.36859307289123544,0.4375432084409509,-0.13524360656738277,0.5008084467178917,3,0.375,3,0.375
external_development_validation,31,37.0,phase39,Phase39 原始提案,158,0.8330691464339632,0.9477779261826162,0.8281632284574871,0.09289094404965513,5,0.03164556962025317,20,0.12658227848101267,8,1.1023375272750855,1.175993988657446,1.1023375272750855,0.2533369976246516,0,0.0,0,0.0
external_development_validation,31,37.0,crowell,Crowell PGD,158,0.5099357369579847,0.5870264674469485,-0.19553183000299001,0.13528140196780575,23,0.14556962025316456,42,0.26582278481012656,8,0.3951480150222779,0.44973081177941243,-0.17755551338195796,0.5251079388161335,1,0.125,3,0.375
external_development_validation,31,37.0,melgar,Melgar PGD,158,0.8148570042622242,0.9507006794438202,-0.7728350343583508,0.047071516281365695,18,0.11392405063291139,33,0.2088607594936709,8,0.6673777222633361,0.7856417555152467,-0.6673777222633361,0.4316583559145934,0,0.0,3,0.375
external_development_validation,31,37.0,ruhl,Ruhl PGD,158,1.0078471654578103,1.1437895062838341,-0.9812200522120996,0.046050636206828116,7,0.04430379746835443,20,0.12658227848101267,8,0.8911929249763488,0.9898736756451212,-0.8911929249763488,0.4356159759995239,0,0.0,0,0.0
external_development_validation,32,38.0,phase73,Phase73 有状态模型,158,0.4858079614518565,0.5627832277491612,-0.13957019093670428,0.13394341303682533,24,0.1518987341772152,43,0.2721518987341772,8,0.3591567635536195,0.4314054854401219,-0.12063492536544795,0.49574210345023906,3,0.375,3,0.375
external_development_validation,32,38.0,phase39,Phase39 原始提案,158,0.8393373157404648,0.9521806166759541,0.8353496895560736,0.11534077669000561,6,0.0379746835443038,20,0.12658227848101267,8,1.1661468029022217,1.2236506101182185,1.1661468029022217,0.4201293909607718,0,0.0,0,0.0
external_development_validation,32,38.0,crowell,Crowell PGD,158,0.5054729733286026,0.5807802719538846,-0.18884736978555033,0.1375928829088748,24,0.1518987341772152,42,0.26582278481012656,8,0.3905365824699403,0.4477797244095177,-0.17203093767166133,0.511126549119674,1,0.125,3,0.375
external_development_validation,32,38.0,melgar,Melgar PGD,158,0.8055763830112507,0.9408424960315126,-0.7636155025868478,0.048976105994229246,18,0.11392405063291139,34,0.21518987341772153,8,0.6528924822807312,0.7676677011704354,-0.6528924822807312,0.43284456837226487,0,0.0,3,0.375
external_development_validation,32,38.0,ruhl,Ruhl PGD,158,0.9978230011614067,1.1329121677104652,-0.9712457445603384,0.04794466147048223,7,0.04430379746835443,20,0.12658227848101267,8,0.8759770512580871,0.9708076888260139,-0.8759770512580871,0.4356076104393622,0,0.0,0,0.0
external_development_validation,33,39.0,phase73,Phase73 有状态模型,158,0.48054735811450827,0.5556077054187193,-0.12737851203242442,0.14002680028523334,23,0.14556962025316456,43,0.2721518987341772,8,0.35680404901504525,0.4302691281545424,-0.11319733858108516,0.4964387766427758,3,0.375,3,0.375
external_development_validation,33,39.0,phase39,Phase39 原始提案,158,0.7669948982287058,0.8909499451602982,0.7626574582691436,0.12482070117297159,12,0.0759493670886076,31,0.1962025316455696,8,1.0752057909965516,1.1245167335900397,1.0752057909965516,0.582534125517887,0,0.0,0,0.0
external_development_validation,33,39.0,crowell,Crowell PGD,158,0.4995416140254541,0.5715715043916784,-0.18258488630946684,0.14612244903610663,24,0.1518987341772152,42,0.26582278481012656,8,0.38947651386260995,0.44486214739639535,-0.17018671035766597,0.5148851977399508,1,0.125,3,0.375
external_development_validation,33,39.0,melgar,Melgar PGD,158,0.7968567244614227,0.9287818756086502,-0.7549626797060425,0.059632480109023334,18,0.11392405063291139,34,0.21518987341772153,8,0.6396559596061706,0.7467486771827146,-0.6396559596061706,0.47661232114038354,0,0.0,3,0.375
external_development_validation,33,39.0,ruhl,Ruhl PGD,158,0.9884268796896636,1.1200426414704794,-0.9619027994856052,0.058422785956294035,7,0.04430379746835443,20,0.12658227848101267,8,0.8617433428764343,0.9495098730912271,-0.8617433428764343,0.47854442335275854,0,0.0,0,0.0
external_development_validation,34,40.0,phase73,Phase73 有状态模型,158,0.4758876486669615,0.5499210023974507,-0.1155632175976718,0.145017465007732,24,0.1518987341772152,44,0.27848101265822783,8,0.35128859281539926,0.4236180899341441,-0.10247792005538936,0.5065348828101405,3,0.375,3,0.375
external_development_validation,34,40.0,phase39,Phase39 原始提案,158,0.8295016536229775,0.937499747157004,0.827536447138726,0.16147939949269405,5,0.03164556962025317,16,0.10126582278481013,8,1.1347049951553345,1.1770384362565278,1.1347049951553345,0.6295294493121245,0,0.0,0,0.0
external_development_validation,34,40.0,crowell,Crowell PGD,158,0.4957774735704254,0.5659813438955208,-0.17764408678948132,0.15028046949421564,24,0.1518987341772152,42,0.26582278481012656,8,0.38257691860198983,0.432801314489563,-0.1627529382705688,0.5345804340070373,1,0.125,3,0.375
external_development_validation,34,40.0,melgar,Melgar PGD,158,0.7899666870696637,0.9208881178711626,-0.7481392063672031,0.0644828085977201,19,0.12025316455696203,34,0.21518987341772153,8,0.6297114014625549,0.7309341190059253,-0.6297114014625549,0.5116511763771505,0,0.0,3,0.375
external_development_validation,34,40.0,ruhl,Ruhl PGD,158,0.9810003159921383,1.1114313562085278,-0.9545312772823287,0.0631690806553919,7,0.04430379746835443,21,0.13291139240506328,8,0.8507650017738342,0.9330187957315953,-0.8507650017738342,0.5139561775031648,0,0.0,0,0.0
external_development_validation,35,41.0,phase73,Phase73 有状态模型,158,0.4714201522778863,0.5449081308288202,-0.10392832152451155,0.14977967272485032,25,0.15822784810126583,47,0.2974683544303797,8,0.34407023191452035,0.41429093805896533,-0.09013868570327754,0.521631269783422,3,0.375,3,0.375
external_development_validation,35,41.0,phase39,Phase39 原始提案,158,0.8120988809609716,0.9204191004037289,0.8112000875835177,0.16575134488305615,4,0.02531645569620253,20,0.12658227848101267,8,1.1152732849121094,1.1573817766526444,1.1152732849121094,0.6395730936649375,0,0.0,0,0.0
external_development_validation,35,41.0,crowell,Crowell PGD,158,0.4928801415841792,0.561990283914321,-0.17290183562266684,0.15237602798314479,23,0.14556962025316456,42,0.26582278481012656,8,0.3727822661399842,0.41881828555228784,-0.15092540979385372,0.557966588410948,2,0.25,3,0.375
external_development_validation,35,41.0,melgar,Melgar PGD,158,0.7833402349979064,0.9147109469816113,-0.7415911849541001,0.06652118951553145,20,0.12658227848101267,35,0.22151898734177214,8,0.625824224948883,0.7269920899305959,-0.625824224948883,0.5155252867889237,0,0.0,3,0.375
external_development_validation,35,41.0,ruhl,Ruhl PGD,158,0.973864873451523,1.104501013246854,-0.9474557894694656,0.06513131041411013,7,0.04430379746835443,21,0.13291139240506328,8,0.8472744941711425,0.9297969781007708,-0.8472744941711425,0.5154292366596555,0,0.0,0,0.0
external_development_validation,36,42.0,phase73,Phase73 有状态模型,158,0.466759618928161,0.5400626212000287,-0.09213912336132207,0.15592702181668971,24,0.1518987341772152,49,0.310126582278481,8,0.3285683751106263,0.39257828393213307,-0.06961561441421504,0.5591980696183058,3,0.375,3,0.375
external_development_validation,36,42.0,phase39,Phase39 原始提案,158,0.7632137401194513,0.8820769912907428,0.7632137401194513,0.16090377536273387,7,0.04430379746835443,31,0.1962025316455696,8,1.0672185301780701,1.1140904114015817,1.0672185301780701,0.6153433645606059,0,0.0,0,0.0
external_development_validation,36,42.0,crowell,Crowell PGD,158,0.48705136866509174,0.5567722786182746,-0.16696322718753098,0.1610231728478832,24,0.1518987341772152,42,0.26582278481012656,8,0.3655152678489686,0.40810784476193296,-0.14302231073379512,0.5763279154748133,2,0.25,3,0.375
external_development_validation,36,42.0,melgar,Melgar PGD,158,0.7753903515731233,0.9063460055525266,-0.7334179184104824,0.07854521314258095,20,0.12658227848101267,35,0.22151898734177214,8,0.6191436767578125,0.7176609308152826,-0.6191436767578125,0.5341166138882976,0,0.0,3,0.375
external_development_validation,36,42.0,ruhl,Ruhl PGD,158,0.9652817683883863,1.0953088183672444,-0.9385925455938413,0.07705211230402671,7,0.04430379746835443,21,0.13291139240506328,8,0.8397256255149841,0.9196819058870458,-0.8397256255149841,0.5349678243876589,0,0.0,0,0.0
external_development_validation,37,43.0,phase73,Phase73 有状态模型,158,0.4597386354132545,0.5320259096637422,-0.07812942734247535,0.1585017485383949,25,0.15822784810126583,49,0.310126582278481,8,0.3239515781402589,0.3887342109107804,-0.06009895801544185,0.5661986418891014,3,0.375,3,0.375
external_development_validation,37,43.0,phase39,Phase39 原始提案,158,0.703555593611319,0.8359685665481466,0.7028824951075301,0.13667435104368766,14,0.08860759493670886,41,0.25949367088607594,8,1.0166132926940918,1.0710899307117385,1.0166132926940918,0.5760777684406783,0,0.0,1,0.125
external_development_validation,37,43.0,crowell,Crowell PGD,158,0.4820457862902293,0.5515153134181692,-0.1589946052696132,0.15644530368440826,25,0.15822784810126583,42,0.26582278481012656,8,0.3552819848060609,0.39387861309000055,-0.1321222901344299,0.6002019025316028,2,0.25,3,0.375
external_development_validation,37,43.0,melgar,Melgar PGD,158,0.7650208292128167,0.8964429305088569,-0.7224230404141585,0.06963586300611685,20,0.12658227848101267,35,0.22151898734177214,8,0.5902714252471923,0.6799450425642274,-0.5902714252471923,0.6022225031094707,0,0.0,3,0.375
external_development_validation,37,43.0,ruhl,Ruhl PGD,158,0.9533521899694132,1.08399008354524,-0.9267024842998651,0.0682957243934828,8,0.05063291139240506,21,0.13291139240506328,8,0.8083717942237854,0.8801197260347702,-0.8083717942237854,0.6036419836137749,0,0.0,0,0.0
external_development_validation,38,44.0,phase73,Phase73 有状态模型,158,0.4562852461126788,0.5299394704738962,-0.06772318972816964,0.15693626000690436,25,0.15822784810126583,48,0.3037974683544304,8,0.3187111973762513,0.38431729748729393,-0.0500246405601501,0.5747300622675208,3,0.375,3,0.375
external_development_validation,38,44.0,phase39,Phase39 原始提案,158,0.6673426652256448,0.8076962843780449,0.6656021649324442,0.1269648598563544,18,0.11392405063291139,49,0.310126582278481,8,0.9878564357757569,1.0479868229179137,0.9878564357757569,0.5533990851330506,0,0.0,1,0.125
external_development_validation,38,44.0,crowell,Crowell PGD,158,0.47961130323289336,0.5495682507782399,-0.15378442897072328,0.14963879585209242,26,0.16455696202531644,43,0.2721518987341772,8,0.3432635426521302,0.38475352170698307,-0.12138582468032832,0.6008618332669484,3,0.375,3,0.375
external_development_validation,38,44.0,melgar,Melgar PGD,158,0.7578198819220823,0.8911712231103122,-0.7152393799793872,0.05825374505301378,20,0.12658227848101267,36,0.22784810126582278,8,0.5647867441177368,0.651555804202204,-0.5647867441177368,0.6198222399833437,0,0.0,3,0.375
external_development_validation,38,44.0,ruhl,Ruhl PGD,158,0.9455227924298639,1.0776612466511855,-0.9189277479920208,0.05713551723129795,8,0.05063291139240506,21,0.13291139240506328,8,0.7812214016914367,0.8490916937947341,-0.7812214016914367,0.6212946932436574,0,0.0,0,0.0
external_development_validation,39,45.0,phase73,Phase73 有状态模型,158,0.4545122206965581,0.5291621968522707,-0.05914329577095914,0.15899072325472047,26,0.16455696202531644,50,0.31645569620253167,8,0.3152109146118165,0.38247808111156273,-0.04182226657867427,0.5789747552204895,3,0.375,3,0.375
external_development_validation,39,45.0,phase39,Phase39 原始提案,158,0.6053670545167563,0.7604957839263491,0.5944884758961353,0.098734493743858,38,0.24050632911392406,62,0.3924050632911392,8,0.9317778825759888,1.0047129466479856,0.9317778825759888,0.5146908874112132,1,0.125,1,0.125
external_development_validation,39,45.0,crowell,Crowell PGD,158,0.4789449957352652,0.5491890523702505,-0.15179579167426394,0.15064667332426623,26,0.16455696202531644,44,0.27848101265822783,8,0.3428288459777833,0.3850527521992809,-0.1201501607894897,0.6008410196997216,3,0.375,3,0.375
external_development_validation,39,45.0,melgar,Melgar PGD,158,0.7557484765596029,0.8895770125235672,-0.7125079933601092,0.05980642924594547,20,0.12658227848101267,36,0.22784810126582278,8,0.5634509444236755,0.6491912453276257,-0.5634509444236755,0.626752196990694,0,0.0,3,0.375
