method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released_ref,91,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref,91,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,91,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,91,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,91,Maule2010,8.11588191986084,8.800000190734863,8.789259910583496,-0.6841182708740234,-0.6733779907226562,16,0.6924013001660198,0.9427266120910645
released_ref_constrained,91,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.09361216671217233,1.52587890625e-05
released_ref_constrained,91,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,91,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref_constrained,91,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,92,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,92,Maule2010,8.02119779586792,8.800000190734863,8.789259910583496,-0.7788023948669434,-0.7680621147155762,18,1.4219133787482812,1.1483756303787231
released_ref,92,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.08026060103874544,6.198883056640625e-06
released_ref,92,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref,92,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,92,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,92,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,92,Maule2010,8.145707130432129,8.800000190734863,8.789259910583496,-0.6542930603027344,-0.6435527801513672,16,0.6105700279245383,0.8962820768356323
released_ref_constrained,92,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.08026060103874544,6.198883056640625e-06
released_ref_constrained,92,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,92,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
