method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released,10,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.15934988801192773,0.0
released,10,Parkfield2004,6.140376091003418,5.96999979019165,6.0,0.17037630081176758,0.14037609100341797,11,0.17747673282120785,0.09940290451049805
released,10,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,10,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.5062197670769549,0.0
released_constrained,10,Anchorage2018,5.331404685974121,7.099999904632568,7.046270847320557,-1.7685952186584473,-1.7148661613464355,3,0.5755969330779913,0.7027695178985596
released_constrained,10,Noto2024,5.286455869674683,7.5,7.508084774017334,-2.2135441303253174,-2.2216289043426514,6,0.4554639474303005,0.4800398349761963
released_constrained,10,Parkfield2004,6.140376091003418,5.96999979019165,6.0,0.17037630081176758,0.14037609100341797,11,0.17747673282120785,0.09940290451049805
released_constrained,10,SandPoint2020,5.1349334716796875,7.599999904632568,7.618760108947754,-2.465066432952881,-2.4838266372680664,2,0.1737060546875,0.1737060546875
released,11,Anchorage2018,4.611855387687683,7.099999904632568,7.046270847320557,-2.4881445169448853,-2.4344154596328735,8,0.9529613938975271,1.7134615182876587
released,11,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.28252667802825193,0.0
released,11,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.1976829849150934,0.0
released,11,Parkfield2004,6.192296504974365,5.96999979019165,6.0,0.22229671478271484,0.19229650497436523,11,0.08101567129861857,0.10607481002807617
released,11,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,11,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.6016308651823822,0.0
released_constrained,11,Anchorage2018,5.661570310592651,7.099999904632568,7.046270847320557,-1.438429594039917,-1.3847005367279053,4,0.4020160163845388,0.3208364248275757
released_constrained,11,Maule2010,5.166743278503418,8.800000190734863,8.789259910583496,-3.6332569122314453,-3.622516632080078,1,0.0,0.0
released_constrained,11,Noto2024,5.3129730224609375,7.5,7.508084774017334,-2.1870269775390625,-2.1951117515563965,7,0.23906928001485042,0.31914329528808594
released_constrained,11,Parkfield2004,6.192296504974365,5.96999979019165,6.0,0.22229671478271484,0.19229650497436523,11,0.08101567129861857,0.10607481002807617
released_constrained,11,SandPoint2020,5.380466461181641,7.599999904632568,7.618760108947754,-2.2195334434509277,-2.2382936477661133,2,0.000682830810546875,0.000682830810546875
released,12,Anchorage2018,4.71267831325531,7.099999904632568,7.046270847320557,-2.3873215913772583,-2.3335925340652466,8,1.0296136307925454,1.837161898612976
released,12,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.421133419327353,0.0
released,12,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.26075751617714804,0.0
released,12,Parkfield2004,6.210968017578125,5.96999979019165,6.0,0.2409682273864746,0.210968017578125,11,0.08055209464892012,0.11896896362304688
released,12,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,12,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.6573184302968672,0.0
released_constrained,12,Anchorage2018,5.8258421421051025,7.099999904632568,7.046270847320557,-1.2741577625274658,-1.220428705215454,4,0.3867527301607803,0.42570269107818604
released_constrained,12,Maule2010,5.7718505859375,8.800000190734863,8.789259910583496,-3.0281496047973633,-3.017409324645996,1,0.0,0.0
released_constrained,12,Noto2024,5.4095587730407715,7.5,7.508084774017334,-2.0904412269592285,-2.0985260009765625,12,0.2329949208168606,0.1790529489517212
released_constrained,12,Parkfield2004,6.210968017578125,5.96999979019165,6.0,0.2409682273864746,0.210968017578125,11,0.08055209464892012,0.11896896362304688
released_constrained,12,SandPoint2020,5.5112738609313965,7.599999904632568,7.618760108947754,-2.088726043701172,-2.1074862480163574,2,0.08784866333007812,0.08784866333007812
released,13,Anchorage2018,4.761441111564636,7.099999904632568,7.046270847320557,-2.338558793067932,-2.2848297357559204,8,1.073634287796017,1.9055955410003662
released,13,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.4639242784633245,0.0
released,13,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.3067491431991691,0.0
released,13,Parkfield2004,6.2190656661987305,5.96999979019165,6.0,0.24906587600708008,0.21906566619873047,11,0.08611450039299862,0.12909245491027832
released,13,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,13,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.6970089578116017,0.0
released_constrained,13,Anchorage2018,5.916499614715576,7.099999904632568,7.046270847320557,-1.1835002899169922,-1.1297712326049805,4,0.38919293843129266,0.48855042457580566
released_constrained,13,Maule2010,5.958660125732422,8.800000190734863,8.789259910583496,-2.8413400650024414,-2.830599784851074,1,0.0,0.0
released_constrained,13,Noto2024,5.6569578647613525,7.5,7.508084774017334,-1.8430421352386475,-1.8511269092559814,14,0.2280466045826162,0.30461573600769043
released_constrained,13,Parkfield2004,6.2190656661987305,5.96999979019165,6.0,0.24906587600708008,0.21906566619873047,11,0.08611450039299862,0.12909245491027832
released_constrained,13,SandPoint2020,5.600544691085815,7.599999904632568,7.618760108947754,-1.999455213546753,-2.0182154178619385,2,0.1558525562286377,0.1558525562286377
released,14,Anchorage2018,5.121053457260132,7.099999904632568,7.046270847320557,-1.9789464473724365,-1.9252173900604248,8,1.082143566442165,2.2192835807800293
released,14,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.4905440607348746,0.0
released,14,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.35939255299231476,0.0
released,14,Parkfield2004,6.2227325439453125,5.96999979019165,6.0,0.2527327537536621,0.2227325439453125,11,0.08886799962084467,0.13474416732788086
released,14,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,14,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.7232433940547429,0.10089802742004395
released_constrained,14,Anchorage2018,6.15475606918335,7.099999904632568,7.046270847320557,-0.9452438354492188,-0.891514778137207,4,0.3559002055002714,0.25801801681518555
released_constrained,14,Maule2010,6.077719688415527,8.800000190734863,8.789259910583496,-2.722280502319336,-2.7115402221679688,1,0.0,0.0
released_constrained,14,Noto2024,5.546339750289917,7.5,7.508084774017334,-1.953660249710083,-1.961745023727417,20,0.4308886921586018,0.47719836235046387
released_constrained,14,Parkfield2004,6.2227325439453125,5.96999979019165,6.0,0.2527327537536621,0.2227325439453125,11,0.08886799962084467,0.13474416732788086
released_constrained,14,SandPoint2020,5.670878887176514,7.599999904632568,7.618760108947754,-1.9291210174560547,-1.9478812217712402,2,0.20034217834472656,0.20034217834472656
released,15,Anchorage2018,5.688390254974365,7.099999904632568,7.046270847320557,-1.4116096496582031,-1.3578805923461914,8,1.089179347247074,2.137873351573944
released,15,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.5537082729566135,0.0
released,15,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.4139441051902996,0.0
released,15,Parkfield2004,6.2224555015563965,5.96999979019165,6.0,0.2524557113647461,0.22245550155639648,11,0.0892279112743232,0.13611721992492676
released,15,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,15,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.8523345413399639,1.5642650127410889
released_constrained,15,Anchorage2018,5.9819159507751465,7.099999904632568,7.046270847320557,-1.1180839538574219,-1.0643548965454102,6,0.8210673501420043,0.7476006746292114
released_constrained,15,Maule2010,5.586373805999756,8.800000190734863,8.789259910583496,-3.2136263847351074,-3.2028861045837402,2,0.5748114585876465,0.5748114585876465
released_constrained,15,Noto2024,5.669851541519165,7.5,7.508084774017334,-1.830148458480835,-1.838233232498169,24,0.27891222178430064,0.45045292377471924
released_constrained,15,Parkfield2004,6.2224555015563965,5.96999979019165,6.0,0.2524557113647461,0.22245550155639648,11,0.0892279112743232,0.13611721992492676
released_constrained,15,SandPoint2020,5.744495391845703,7.599999904632568,7.618760108947754,-1.8555045127868652,-1.8742647171020508,3,0.18141458403877925,0.221710205078125
released,16,Anchorage2018,5.91346001625061,7.099999904632568,7.046270847320557,-1.186539888381958,-1.1328108310699463,8,1.0605836282125711,1.4721490740776062
released,16,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.651458587101008,0.0
released,16,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.4743165410762021,0.0
released,16,Parkfield2004,6.22147274017334,5.96999979019165,6.0,0.25147294998168945,0.22147274017333984,11,0.08825561896355752,0.12869715690612793
released,16,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.0,0.0
released,16,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.9055610916510465,1.544433832168579
released_constrained,16,Anchorage2018,6.140751123428345,7.099999904632568,7.046270847320557,-0.9592487812042236,-0.9055197238922119,6,0.5395174017047385,0.69834303855896
released_constrained,16,Maule2010,5.742343902587891,8.800000190734863,8.789259910583496,-3.0576562881469727,-3.0469160079956055,2,0.48439788818359375,0.48439788818359375
released_constrained,16,Noto2024,5.608485698699951,7.5,7.508084774017334,-1.8915143013000488,-1.8995990753173828,32,0.3046468573186806,0.43920207023620605
released_constrained,16,Parkfield2004,6.22147274017334,5.96999979019165,6.0,0.25147294998168945,0.22147274017333984,11,0.08825561896355752,0.12869715690612793
released_constrained,16,SandPoint2020,5.992679595947266,7.599999904632568,7.618760108947754,-1.6073203086853027,-1.6260805130004883,3,0.24923943316138203,0.27075815200805664
released,17,Anchorage2018,6.021637678146362,7.099999904632568,7.046270847320557,-1.078362226486206,-1.0246331691741943,8,1.0996077018636916,1.374389111995697
released,17,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.7822833354355013,0.0
released,17,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.5217707432715722,0.0
released,17,Parkfield2004,6.218596458435059,5.96999979019165,6.0,0.2485966682434082,0.2185964584350586,11,0.08756618042953729,0.11641812324523926
released,17,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.29952821147285746,0.3176976442337036
released,17,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,0.9518297618672027,1.6715853214263916
released_constrained,17,Anchorage2018,6.232877254486084,7.099999904632568,7.046270847320557,-0.8671226501464844,-0.8133935928344727,6,0.5157120035208448,0.7532577514648438
released_constrained,17,Maule2010,6.273127555847168,8.800000190734863,8.789259910583496,-2.5268726348876953,-2.516132354736328,3,0.42782122890249175,0.4580986499786377
released_constrained,17,Noto2024,5.689482688903809,7.5,7.508084774017334,-1.8105173110961914,-1.8186020851135254,37,0.28685718161180157,0.5002899169921875
released_constrained,17,Parkfield2004,6.218596458435059,5.96999979019165,6.0,0.2485966682434082,0.2185964584350586,11,0.08756618042953729,0.11641812324523926
released_constrained,17,RatIslands2014,4.568728446960449,7.900000095367432,7.974172115325928,-3.3312716484069824,-3.4054436683654785,1,0.0,0.0
released_constrained,17,SandPoint2020,6.029653072357178,7.599999904632568,7.618760108947754,-1.5703468322753906,-1.5891070365905762,3,0.2369742040618336,0.27750635147094727
released,18,Anchorage2018,6.097525358200073,7.099999904632568,7.046270847320557,-1.0024745464324951,-0.9487454891204834,8,0.9367839120712428,0.9961128234863281
released,18,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.8416886125901871,0.0
released,18,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.5792370893126423,0.0
released,18,Parkfield2004,6.215144157409668,5.96999979019165,6.0,0.24514436721801758,0.21514415740966797,11,0.08905880967856131,0.10723543167114258
released,18,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.6950657075459751,0.737228512763977
released,18,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,1.04366346264689,2.119734525680542
released_constrained,18,Anchorage2018,6.2529616355896,7.099999904632568,7.046270847320557,-0.8470382690429688,-0.793309211730957,7,0.6072172041011917,0.8961601257324219
released_constrained,18,Maule2010,6.309018611907959,8.800000190734863,8.789259910583496,-2.4909815788269043,-2.480241298675537,3,0.48234278834123956,0.5698380470275879
released_constrained,18,Noto2024,5.728789329528809,7.5,7.508084774017334,-1.7712106704711914,-1.7792954444885254,45,0.3074244460983043,0.38628387451171875
released_constrained,18,Parkfield2004,6.215144157409668,5.96999979019165,6.0,0.24514436721801758,0.21514415740966797,11,0.08905880967856131,0.10723543167114258
released_constrained,18,RatIslands2014,5.407790184020996,7.900000095367432,7.974172115325928,-2.4922099113464355,-2.5663819313049316,1,0.0,0.0
released_constrained,18,SandPoint2020,6.130734920501709,7.599999904632568,7.618760108947754,-1.4692649841308594,-1.488025188446045,3,0.08154388224437277,0.09910082817077637
released,19,Anchorage2018,6.164377450942993,7.099999904632568,7.046270847320557,-0.9356224536895752,-0.8818933963775635,8,0.9497159526680373,0.9630358219146729
released,19,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.8864944480806121,0.0
released,19,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.6322176195046104,0.0
released,19,Parkfield2004,6.190354824066162,5.96999979019165,6.0,0.22035503387451172,0.1903548240661621,11,0.09126207245044259,0.09716248512268066
released,19,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.7933366482331281,0.8414605855941772
released,19,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,1.0858535112083059,2.1330463886260986
released_constrained,19,Anchorage2018,6.312514305114746,7.099999904632568,7.046270847320557,-0.7874855995178223,-0.7337565422058105,7,0.5816969460790459,0.9074351787567139
released_constrained,19,Maule2010,6.3177337646484375,8.800000190734863,8.789259910583496,-2.482266426086426,-2.4715261459350586,3,0.45419405903367654,0.5539755821228027
released_constrained,19,Noto2024,5.792588710784912,7.5,7.508084774017334,-1.707411289215088,-1.7154960632324219,53,0.298746081089836,0.3816375732421875
released_constrained,19,Parkfield2004,6.190354824066162,5.96999979019165,6.0,0.22035503387451172,0.1903548240661621,11,0.09126207245044259,0.09716248512268066
released_constrained,19,RatIslands2014,5.6162543296813965,7.900000095367432,7.974172115325928,-2.283745765686035,-2.3579177856445312,1,0.0,0.0
released_constrained,19,SandPoint2020,6.31479024887085,7.599999904632568,7.618760108947754,-1.2852096557617188,-1.3039698600769043,3,0.11731741098692268,0.12466120719909668
released,20,Anchorage2018,6.227215051651001,7.099999904632568,7.046270847320557,-0.8727848529815674,-0.8190557956695557,8,0.9684317155985502,0.9779764413833618
released,20,Maule2010,3.933333158493042,8.800000190734863,8.789259910583496,-4.866667032241821,-4.855926752090454,18,0.9286403906761992,0.0
released,20,Noto2024,3.933333158493042,7.5,7.508084774017334,-3.566666841506958,-3.574751615524292,397,0.6745629938439417,0.0
released,20,Parkfield2004,6.181893825531006,5.96999979019165,6.0,0.21189403533935547,0.18189382553100586,11,0.09218599061890363,0.0885612964630127
released,20,RatIslands2014,3.933333158493042,7.900000095367432,7.974172115325928,-3.9666669368743896,-4.040838956832886,3,0.8571085389527797,0.9091008901596069
released,20,SandPoint2020,3.933333158493042,7.599999904632568,7.618760108947754,-3.6666667461395264,-3.685426950454712,9,1.1161154971869238,2.1450068950653076
released_constrained,20,Anchorage2018,6.358541011810303,7.099999904632568,7.046270847320557,-0.7414588928222656,-0.6877298355102539,7,0.5665540904599053,0.925574779510498
released_constrained,20,Maule2010,6.324066162109375,8.800000190734863,8.789259910583496,-2.4759340286254883,-2.465193748474121,3,0.4157172753892306,0.506568193435669
released_constrained,20,Noto2024,5.845622539520264,7.5,7.508084774017334,-1.6543774604797363,-1.6624622344970703,58,0.27413866587542285,0.2855396270751953
released_constrained,20,Parkfield2004,6.181893825531006,5.96999979019165,6.0,0.21189403533935547,0.18189382553100586,11,0.09218599061890363,0.0885612964630127
released_constrained,20,RatIslands2014,5.751534938812256,7.900000095367432,7.974172115325928,-2.148465156555176,-2.222637176513672,1,0.0,0.0
released_constrained,20,SandPoint2020,6.361382961273193,7.599999904632568,7.618760108947754,-1.238616943359375,-1.2573771476745605,3,0.1553772579924123,0.18093609809875488
