variant,event,station,horizon_sec,p_arrival_sec,constrained_window_sec,shape_r_window,delta_mw_window,shape_r_full,delta_mw_full
new3,Maule2010,SILL,200,95.88967895507812,104.11032104492188,0.525857935578619,0.33966634410112384,0.8307055128624558,0.34166817870236166
new3,Maule2010,SJAV,30,13.0294828414917,16.9705171585083,0.4458051624900516,-0.5257523587074617,,
new3,Maule2010,SJAV,60,13.0294828414917,46.9705171585083,0.29808702155098366,0.07271728105089004,,
new3,Maule2010,SJAV,90,13.0294828414917,76.9705171585083,0.05110471272065159,0.1249316638138982,,
new3,Maule2010,SJAV,120,13.0294828414917,106.9705171585083,0.3771107464115444,0.05400078647376105,,
new3,Maule2010,SJAV,160,13.0294828414917,146.9705171585083,0.7427126298266488,0.006094691515190931,,
new3,Maule2010,SJAV,200,13.0294828414917,186.9705171585083,0.8874283917581022,-0.010561161307075295,0.8914797849610719,-0.010555489011794705
new3,Maule2010,TOLO,30,83.23503875732422,0.0,,0.0,,
new3,Maule2010,TOLO,60,83.23503875732422,0.0,,0.0,,
new3,Maule2010,TOLO,90,83.23503875732422,6.764961242675781,0.796047189632858,-0.1308486215349447,,
new3,Maule2010,TOLO,120,83.23503875732422,36.76496124267578,-0.21785345416871196,-0.8509579576768544,,
new3,Maule2010,TOLO,160,83.23503875732422,76.76496124267578,-0.6996611955690606,-1.152502649019981,,
new3,Maule2010,TOLO,200,83.23503875732422,116.76496124267578,0.2350771160903818,-0.2856651192526307,0.6444901965319216,-0.28560122240887154
new3,Noto2024,0030,30,44.439815521240234,0.0,,0.0,,
new3,Noto2024,0030,60,44.439815521240234,15.560184478759766,0.4539217388220446,0.6639385307284753,,
new3,Noto2024,0030,90,44.439815521240234,45.560184478759766,-0.27374383342522224,0.2010163652265149,,
new3,Noto2024,0030,120,44.439815521240234,75.56018447875977,0.5770084682961767,-0.13041033497921273,,
new3,Noto2024,0030,160,44.439815521240234,115.56018447875977,0.7891001009761165,-0.13453719511891649,,
new3,Noto2024,0030,200,44.439815521240234,155.56018447875977,0.8325979601537785,-0.10702972820052548,0.840960110370802,-0.10689570571155826
new3,Noto2024,0031,30,40.756248474121094,0.0,,0.0,,
new3,Noto2024,0031,60,40.756248474121094,19.243751525878906,0.497348631005259,0.6412316138835337,,
new3,Noto2024,0031,90,40.756248474121094,49.243751525878906,0.05860492892896946,0.239668700489716,,
new3,Noto2024,0031,120,40.756248474121094,79.2437515258789,0.5457992867016292,-0.16227337556124422,,
new3,Noto2024,0031,160,40.756248474121094,119.2437515258789,0.7170116686914846,-0.25116703122342887,,
new3,Noto2024,0031,200,40.756248474121094,159.2437515258789,0.7638765982025227,-0.2674747203766543,0.7761664588931074,-0.2673274002603847
new3,Noto2024,0032,30,34.3674201965332,0.0,,0.0,,
new3,Noto2024,0032,60,34.3674201965332,25.632579803466797,0.00207786705023888,0.35264690238771834,,
new3,Noto2024,0032,90,34.3674201965332,55.6325798034668,0.01716342453905774,-0.10058231160457343,,
new3,Noto2024,0032,120,34.3674201965332,85.6325798034668,0.5219384249233848,-0.2514359199653411,,
new3,Noto2024,0032,160,34.3674201965332,125.6325798034668,0.6555193589294994,0.08177461525336849,,
new3,Noto2024,0032,200,34.3674201965332,165.6325798034668,0.6991777877306686,-0.0928295563341095,0.7123722764888558,-0.09276080849581092
new3,Noto2024,0038,30,40.79875183105469,0.0,,0.0,,
new3,Noto2024,0038,60,40.79875183105469,19.201248168945312,0.36275340118594523,0.5942169445531986,,
new3,Noto2024,0038,90,40.79875183105469,49.20124816894531,0.0090111743886004,0.18575118506886668,,
new3,Noto2024,0038,120,40.79875183105469,79.20124816894531,0.600072910307484,0.11180917736309937,,
new3,Noto2024,0038,160,40.79875183105469,119.20124816894531,0.7867338555248649,0.25549518773060953,,
new3,Noto2024,0038,200,40.79875183105469,159.2012481689453,0.799915686138964,0.17108695242875882,0.8085598456698199,0.17117067744899117
new3,Noto2024,0040,30,28.242511749267578,1.7574882507324219,,0.7910831769852935,,
new3,Noto2024,0040,60,28.242511749267578,31.757488250732422,-0.543458268230884,0.03546855208265054,,
new3,Noto2024,0040,90,28.242511749267578,61.75748825073242,0.6113737755918736,0.08574666978340151,,
new3,Noto2024,0040,120,28.242511749267578,91.75748825073242,0.7386108893689355,0.35553743268339133,,
new3,Noto2024,0040,160,28.242511749267578,131.75748825073242,0.7702078725415961,0.2652426697303314,,
new3,Noto2024,0040,200,28.242511749267578,171.75748825073242,0.7703387428972764,0.19060995113802903,0.7781480219248548,0.1906690006901215
new3,Noto2024,0041,30,41.080387115478516,0.0,,0.0,,
new3,Noto2024,0041,60,41.080387115478516,18.919612884521484,0.3370784732496426,0.5228908712040905,,
new3,Noto2024,0041,90,41.080387115478516,48.919612884521484,-0.13524087660249565,0.042051879150474925,,
new3,Noto2024,0041,120,41.080387115478516,78.91961288452148,0.7128909631396388,0.150827223981004,,
new3,Noto2024,0041,160,41.080387115478516,118.91961288452148,0.6346145435700389,0.6161727204959453,,
new3,Noto2024,0041,200,41.080387115478516,158.91961288452148,0.6587041685479046,0.5556255725696451,0.6778250190664096,0.5556800135437134
new3,Noto2024,0042,30,39.885345458984375,0.0,,0.0,,
new3,Noto2024,0042,60,39.885345458984375,20.114654541015625,0.08607997525480396,0.5160608243992852,,
new3,Noto2024,0042,90,39.885345458984375,50.114654541015625,-0.1430827067382578,0.023404768823198197,,
new3,Noto2024,0042,120,39.885345458984375,80.11465454101562,0.761897979645593,0.3153512275589305,,
new3,Noto2024,0042,160,39.885345458984375,120.11465454101562,0.6807894144328781,0.7139159411531883,,
new3,Noto2024,0042,200,39.885345458984375,160.11465454101562,0.7016455705339323,0.5868853290735361,0.7166048309961388,0.5869399974213669
new3,Noto2024,0043,30,31.61703109741211,0.0,,0.0,,
new3,Noto2024,0043,60,31.61703109741211,28.38296890258789,-0.18123163979248008,0.22846799884588176,,
new3,Noto2024,0043,90,31.61703109741211,58.38296890258789,0.5002329225671245,0.3537660332113388,,
new3,Noto2024,0043,120,31.61703109741211,88.38296890258789,0.7060189532460543,0.52252511784405,,
new3,Noto2024,0043,160,31.61703109741211,128.3829689025879,0.7847978155468182,0.6155240658859169,,
new3,Noto2024,0043,200,31.61703109741211,168.3829689025879,0.8104860406094293,0.5537899092431671,0.8169998078074546,0.5538412310556042
new3,Noto2024,0044,30,21.532329559326172,8.467670440673828,0.5945703238335309,0.24513992037137644,,
new3,Noto2024,0044,60,21.532329559326172,38.46767044067383,-0.7733747793714417,-0.39641820179858644,,
new3,Noto2024,0044,90,21.532329559326172,68.46767044067383,0.6702982269698247,0.4990210972354703,,
new3,Noto2024,0044,120,21.532329559326172,98.46767044067383,0.666986150074758,0.5685212893153411,,
new3,Noto2024,0044,160,21.532329559326172,138.46767044067383,0.6856381423104111,0.5017599902486998,,
new3,Noto2024,0044,200,21.532329559326172,178.46767044067383,0.6996457674792979,0.44131244340091325,0.7071864525597906,0.441348928159492
new3,Noto2024,0045,30,24.98907470703125,5.01092529296875,0.7513972336922964,0.7133308666323899,,
