method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released_ref,15,2021p169083,3.933333158493042,7.199999809265137,7.435434818267822,-3.2666666507720947,-3.5021016597747803,10,0.0,0.0
released_ref,15,Aegean2014,6.047872066497803,6.900000095367432,7.039112091064453,-0.8521280288696289,-0.9912400245666504,4,0.4876697234913554,0.4944016933441162
released_ref,15,Chignic2021,3.933333158493042,8.199999809265137,8.158402442932129,-4.266666650772095,-4.225069284439087,41,0.40424301732482587,0.0
released_ref,15,ElMayor2010,3.933333158493042,7.199999809265137,7.054410934448242,-3.2666666507720947,-3.1210777759552,84,1.0176071997654819,1.5497534275054932
released_ref,15,Eureka2014,3.933333158493042,6.800000190734863,7.036463260650635,-2.8666670322418213,-3.1031301021575928,15,0.9455708223061718,1.7518718242645264
released_ref,15,Ibaraki2011,3.933333158493042,7.900000095367432,7.699999809265137,-3.9666669368743896,-3.7666666507720947,507,1.0776194435865951,0.0
released_ref,15,Illapel2015,3.933333158493042,8.300000190734863,8.278295516967773,-4.366667032241821,-4.3449623584747314,24,0.8745827706945318,0.0
released_ref,15,Kaikoura2016,3.933333158493042,7.800000190734863,7.906265735626221,-3.8666670322418213,-3.9729325771331787,32,1.0209404885378321,0.0
released_ref,15,Kilauea2018,6.566892147064209,6.900000095367432,6.959524631500244,-0.33310794830322266,-0.39263248443603516,15,0.07830783328280456,0.08527326583862305
released_ref,15,Kumamoto2016,6.211528778076172,7.0,6.987936019897461,-0.7884712219238281,-0.7764072418212891,161,1.4145821461670336,2.9984004497528076
released_ref,15,Lefkada2015,6.42761754989624,6.5,6.584547519683838,-0.07238245010375977,-0.15692996978759766,3,0.10316214860893591,0.11245965957641602
released_ref,15,Melinka2016,3.933333158493042,7.599999904632568,7.548134803771973,-3.6666667461395264,-3.6148016452789307,5,1.507564984458251,2.769970178604126
released_ref,15,Mentawai2010,3.933333158493042,7.800000190734863,7.852694034576416,-3.8666670322418213,-3.919360876083374,9,1.225611606523937,2.415616273880005
released_ref,15,Miyagi2011A,3.933333158493042,7.300000190734863,7.2601847648620605,-3.3666670322418213,-3.3268516063690186,84,0.0,0.0
released_ref,15,Miyagi2011B,3.933333158493042,7.099999904632568,7.146298408508301,-3.1666667461395264,-3.212965250015259,46,1.063758394962106,0.0
released_ref,15,Nepal2015,5.16531503200531,7.800000190734863,7.9343438148498535,-2.6346851587295532,-2.7690287828445435,6,1.324037364790592,2.630067229270935
released_ref,15,Nicoya2012,7.166165828704834,7.599999904632568,7.513957500457764,-0.4338340759277344,-0.3477916717529297,9,0.37329416902564166,0.14475774765014648
released_ref,15,Simeonof2020,3.933333158493042,7.800000190734863,7.865213871002197,-3.8666670322418213,-3.9318807125091553,19,0.9587073590276334,0.0
released_ref,15,Tehuantepec2017,3.933333158493042,8.199999809265137,8.14512825012207,-4.266666650772095,-4.211795091629028,4,0.0,0.0
released_ref,15,Tohoku2011,3.933333158493042,9.100000381469727,9.031342506408691,-5.166667222976685,-5.098009347915649,688,0.30624246003711003,0.0
released_ref,15,nc73821036,6.1114606857299805,6.400000095367432,6.360384464263916,-0.28853940963745117,-0.24892377853393555,9,0.12399895946873023,0.21997690200805664
released_ref,15,us6000ah9t,3.933333158493042,7.400000095367432,7.415288925170898,-3.4666669368743896,-3.4819557666778564,5,1.6325789593599238,3.3241794109344482
released_ref_constrained,15,2013p543824,6.5,6.5,6.545749664306641,0.0,-0.045749664306640625,8,0.13885039148012338,0.017000555992126465
released_ref_constrained,15,2013p613797,6.432281494140625,6.5,6.6639580726623535,-0.067718505859375,-0.23167657852172852,9,0.13529577984877916,0.1130990982055664
released_ref_constrained,15,Aegean2014,6.047872066497803,6.900000095367432,7.039112091064453,-0.8521280288696289,-0.9912400245666504,4,0.4876697234913554,0.4944016933441162
