method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
final,25,Kaikoura2016,7.482419967651367,7.800000190734863,7.906265735626221,-0.3175802230834961,-0.4238457679748535,32,0.31353283279556,0.43755531311035156
final,25,Kilauea2018,7.080936431884766,6.900000095367432,6.959524631500244,0.18093633651733398,0.12141180038452148,15,0.08156735087807482,0.11145949363708496
final,25,Kumamoto2016,7.1576032638549805,7.0,6.987936019897461,0.15760326385498047,0.16966724395751953,161,0.40383767381343794,0.5990829467773438
final,25,Lefkada2015,6.551156520843506,6.5,6.584547519683838,0.05115652084350586,-0.03339099884033203,3,0.20457256471507015,0.24651217460632324
final,25,Melinka2016,7.710343837738037,7.599999904632568,7.548134803771973,0.11034393310546875,0.16220903396606445,5,0.2110029303018063,0.1889801025390625
final,25,Mentawai2010,7.219689846038818,7.800000190734863,7.852694034576416,-0.5803103446960449,-0.6330041885375977,9,0.35765562122517924,0.562593936920166
final,25,Miyagi2011A,7.63570237159729,7.300000190734863,7.2601847648620605,0.33570218086242676,0.3755176067352295,84,0.2588707964652103,0.3143742084503174
final,25,Miyagi2011B,7.6305835247039795,7.099999904632568,7.146298408508301,0.5305836200714111,0.4842851161956787,46,0.40158575302503774,0.7381553649902344
final,25,Nepal2015,7.434364557266235,7.800000190734863,7.9343438148498535,-0.36563563346862793,-0.49997925758361816,6,0.29117209206013767,0.4098447561264038
final,25,Nicoya2012,7.494969844818115,7.599999904632568,7.513957500457764,-0.10503005981445312,-0.018987655639648438,9,0.18424509568701702,0.17484807968139648
final,25,Simeonof2020,7.863858699798584,7.800000190734863,7.865213871002197,0.0638585090637207,-0.0013551712036132812,19,0.27562862651723,0.3943500518798828
final,25,Tehuantepec2017,7.969947338104248,8.199999809265137,8.14512825012207,-0.23005247116088867,-0.17518091201782227,4,0.18594978088879605,0.24131560325622559
final,25,Tohoku2011,8.099045753479004,9.100000381469727,9.031342506408691,-1.0009546279907227,-0.9322967529296875,688,0.2957224000856361,0.3352760076522827
final,25,nc73821036,6.758019924163818,6.400000095367432,6.360384464263916,0.3580198287963867,0.39763545989990234,9,0.17448176639866222,0.31590890884399414
final,25,us6000ah9t,7.434232234954834,7.400000095367432,7.415288925170898,0.034232139587402344,0.018943309783935547,5,0.1471231774902149,0.20792627334594727
final,26,2013p543824,6.874735593795776,6.5,6.545749664306641,0.37473559379577637,0.32898592948913574,8,0.12473585674226877,0.16070997714996338
final,26,2013p613797,6.851573467254639,6.5,6.6639580726623535,0.35157346725463867,0.18761539459228516,10,0.2581601032805811,0.216286301612854
final,26,2021p169083,7.5819315910339355,7.199999809265137,7.435434818267822,0.38193178176879883,0.14649677276611328,10,0.17260033425288607,0.23994135856628418
final,26,Aegean2014,6.960855722427368,6.900000095367432,7.039112091064453,0.06085562705993652,-0.07825636863708496,4,0.21545867161389723,0.30843567848205566
final,26,Chignic2021,8.012323379516602,8.199999809265137,8.158402442932129,-0.18767642974853516,-0.14607906341552734,41,0.30127315420808526,0.24788379669189453
final,26,ElMayor2010,7.366073131561279,7.199999809265137,7.054410934448242,0.16607332229614258,0.3116621971130371,84,0.3094629188410784,0.44157540798187256
final,26,Eureka2014,7.188967704772949,6.800000190734863,7.036463260650635,0.38896751403808594,0.15250444412231445,15,0.13290937075984863,0.12381148338317871
final,26,Ibaraki2011,7.738399505615234,7.900000095367432,7.699999809265137,-0.16160058975219727,0.038399696350097656,507,0.3552073700519476,0.49481940269470215
final,26,Illapel2015,7.8693506717681885,8.300000190734863,8.278295516967773,-0.4306495189666748,-0.40894484519958496,24,0.38471487294398243,0.4884759187698364
final,26,Kaikoura2016,7.442391872406006,7.800000190734863,7.906265735626221,-0.3576083183288574,-0.46387386322021484,32,0.3207260572017058,0.4527641534805298
final,26,Kilauea2018,7.117696285247803,6.900000095367432,6.959524631500244,0.2176961898803711,0.1581716537475586,15,0.08270888469630201,0.12333989143371582
final,26,Kumamoto2016,7.154585838317871,7.0,6.987936019897461,0.1545858383178711,0.16664981842041016,161,0.4018155020327796,0.6195220947265625
final,26,Lefkada2015,6.5437164306640625,6.5,6.584547519683838,0.0437164306640625,-0.04083108901977539,3,0.2011934394235383,0.24399828910827637
final,26,Melinka2016,7.730304718017578,7.599999904632568,7.548134803771973,0.13030481338500977,0.18216991424560547,5,0.22351754675423532,0.2149519920349121
final,26,Mentawai2010,7.19745397567749,7.800000190734863,7.852694034576416,-0.602546215057373,-0.6552400588989258,9,0.3769795568039629,0.688873291015625
final,26,Miyagi2011A,7.634759902954102,7.300000190734863,7.2601847648620605,0.3347597122192383,0.374575138092041,84,0.26401185066409394,0.3158990144729614
final,26,Miyagi2011B,7.611210584640503,7.099999904632568,7.146298408508301,0.5112106800079346,0.46491217613220215,46,0.4092082020191968,0.7576020956039429
final,26,Nepal2015,7.553178310394287,7.800000190734863,7.9343438148498535,-0.24682188034057617,-0.3811655044555664,6,0.29946399691358133,0.4512009620666504
final,26,Nicoya2012,7.4935712814331055,7.599999904632568,7.513957500457764,-0.10642862319946289,-0.020386219024658203,9,0.19488902088685606,0.19263076782226562
final,26,Simeonof2020,7.839743614196777,7.800000190734863,7.865213871002197,0.03974342346191406,-0.025470256805419922,19,0.2753110807047705,0.39084386825561523
final,26,Tehuantepec2017,7.967422723770142,8.199999809265137,8.14512825012207,-0.23257708549499512,-0.1777055263519287,4,0.19397324071943572,0.2470177412033081
final,26,Tohoku2011,8.09913682937622,9.100000381469727,9.031342506408691,-1.0008635520935059,-0.9322056770324707,688,0.29970570265247126,0.3401376008987427
final,26,nc73821036,6.717459678649902,6.400000095367432,6.360384464263916,0.3174595832824707,0.35707521438598633,9,0.18450273708458687,0.33939361572265625
final,26,us6000ah9t,7.447756767272949,7.400000095367432,7.415288925170898,0.04775667190551758,0.03246784210205078,5,0.15412074613430557,0.19017696380615234
final,27,2013p543824,6.832501173019409,6.5,6.545749664306641,0.3325011730194092,0.28675150871276855,8,0.13982474199697886,0.18211793899536133
final,27,2013p613797,6.841498851776123,6.5,6.6639580726623535,0.34149885177612305,0.17754077911376953,10,0.2728283210771472,0.22642183303833008
final,27,2021p169083,7.5685858726501465,7.199999809265137,7.435434818267822,0.36858606338500977,0.13315105438232422,10,0.17413538205040682,0.24354588985443115
final,27,Aegean2014,6.950120449066162,6.900000095367432,7.039112091064453,0.05012035369873047,-0.08899164199829102,4,0.2166638499335151,0.30645692348480225
final,27,Chignic2021,7.986541748046875,8.199999809265137,8.158402442932129,-0.21345806121826172,-0.1718606948852539,41,0.29553835929742917,0.25137758255004883
final,27,ElMayor2010,7.344184398651123,7.199999809265137,7.054410934448242,0.14418458938598633,0.28977346420288086,84,0.3072548970550142,0.448644757270813
final,27,Eureka2014,7.163344383239746,6.800000190734863,7.036463260650635,0.3633441925048828,0.12688112258911133,15,0.13040369269995203,0.13083791732788086
final,27,Ibaraki2011,7.721583366394043,7.900000095367432,7.699999809265137,-0.17841672897338867,0.02158355712890625,507,0.3565877615583349,0.49824976921081543
final,27,Illapel2015,7.83728289604187,8.300000190734863,8.278295516967773,-0.46271729469299316,-0.4410126209259033,24,0.3785945423624264,0.4730149507522583
final,27,Kaikoura2016,7.4480814933776855,7.800000190734863,7.906265735626221,-0.35191869735717773,-0.45818424224853516,32,0.31840385084515976,0.4259684085845947
final,27,Kilauea2018,7.130611419677734,6.900000095367432,6.959524631500244,0.23061132431030273,0.17108678817749023,15,0.07886621532861392,0.11403322219848633
final,27,Kumamoto2016,7.1435089111328125,7.0,6.987936019897461,0.1435089111328125,0.15557289123535156,161,0.39758096877366883,0.6178841590881348
final,27,Lefkada2015,6.522200584411621,6.5,6.584547519683838,0.022200584411621094,-0.0623469352722168,3,0.20071506540509534,0.24353861808776855
final,27,Melinka2016,7.739221096038818,7.599999904632568,7.548134803771973,0.13922119140625,0.1910862922668457,5,0.23826616788701693,0.24285650253295898
final,27,Mentawai2010,7.178253173828125,7.800000190734863,7.852694034576416,-0.6217470169067383,-0.674440860748291,9,0.37981275543997167,0.719451904296875
final,27,Miyagi2011A,7.604804992675781,7.300000190734863,7.2601847648620605,0.30480480194091797,0.3446202278137207,84,0.2709211316929024,0.31365907192230225
final,27,Miyagi2011B,7.602547645568848,7.099999904632568,7.146298408508301,0.5025477409362793,0.4562492370605469,46,0.41787492540697807,0.8060280084609985
final,27,Nepal2015,7.6356940269470215,7.800000190734863,7.9343438148498535,-0.1643061637878418,-0.29864978790283203,6,0.3007676198862939,0.4398925304412842
final,27,Nicoya2012,7.533267021179199,7.599999904632568,7.513957500457764,-0.06673288345336914,0.019309520721435547,9,0.18946496274435545,0.2060546875
final,27,Simeonof2020,7.794276237487793,7.800000190734863,7.865213871002197,-0.0057239532470703125,-0.0709376335144043,19,0.2697372433108132,0.3667163848876953
final,27,Tehuantepec2017,7.956187725067139,8.199999809265137,8.14512825012207,-0.24381208419799805,-0.18894052505493164,4,0.19993427139780995,0.2517871856689453
final,27,Tohoku2011,8.096196174621582,9.100000381469727,9.031342506408691,-1.0038042068481445,-0.9351463317871094,688,0.30507012175133247,0.3431110382080078
final,27,nc73821036,6.687647819519043,6.400000095367432,6.360384464263916,0.28764772415161133,0.32726335525512695,9,0.18859566152431353,0.3433113098144531
final,27,us6000ah9t,7.451549530029297,7.400000095367432,7.415288925170898,0.051549434661865234,0.03626060485839844,5,0.15830192748613295,0.16193485260009766
final,28,2013p543824,6.782278299331665,6.5,6.545749664306641,0.28227829933166504,0.23652863502502441,8,0.15102545966918351,0.21479451656341553
final,28,2013p613797,6.833389520645142,6.5,6.6639580726623535,0.3333895206451416,0.16943144798278809,10,0.28506007674341904,0.22867798805236816
final,28,2021p169083,7.544899225234985,7.199999809265137,7.435434818267822,0.34489941596984863,0.10946440696716309,10,0.1657199544614617,0.24648773670196533
final,28,Aegean2014,6.957726240158081,6.900000095367432,7.039112091064453,0.057726144790649414,-0.08138585090637207,4,0.21181300672829956,0.2711520195007324
final,28,Chignic2021,7.966982841491699,8.199999809265137,8.158402442932129,-0.2330169677734375,-0.1914196014404297,41,0.2842867590176436,0.26003122329711914
